IdUsuario,reviewerID,reviewerName
37695,AWNRTGWFM3139,Chad
37696,A264GM5K0PZSAV,FM Lenon
37697,A2N4JTMY560W2B,Patti Adler
37698,A2T5F3L8CBP33X,G. Lowe
37699,AUODJ0AXLDPZ3,Amazon Customer
37700,AIP8NKRXCQCCU,TZLADY
37701,AH7GZF9M024WK,T
37702,A2MKY3QDC7LRVI,Patrick Mehl
37703,A2Z8BULJ9M4VLD,Alimar
37704,A12DOCZ1C65KJ,G. H. Beare
37705,A22MJPG37427X1,Amazon Customer
37706,A16HZ78GDX98HF,Julia E. Adams
37707,A1SBSK0FJLWPN0,NM
37708,A1FIXBDUM493VH,EIGHTIES&#039;  KID!
37709,A1750M1ZJTWI,Ebony N Derrickson Giles
37710,A3SZKX4DQG8LR5,Elizabeth
37711,AQKR8DP5S1H5O,Rodrigo Valencia
37712,A3I7OARGASON5B,Mlledes
37713,A245RD2X2AOWPG,Darnell
37714,A1VMEZ78L13D44,Beniamin Pojoga
37715,A1P8D0LQGT8CBF,ryckaya
37716,A1VK1WD0VH59WA,S. J. Purdy
37717,A1HCKJCEOXC79F,Kelley Leidenthal
37718,A1LK2GGBU5Q3OA,Todd Tran
37719,A2F6SFLUF9N36Q,Haley
37720,AR0Q4RURAGBRK,Panther City Bruce
37721,A2Y8QIKUQ1FG9E,cat love fish
37722,A2CNA4TMR502EW,Amazon Customer
37723,A1S8O73859F73G,W. Byrd
37724,A1E4FASFO78Z77,White Chicken
37725,AB5QFG1D5WXGV,E.B.
37726,A1KNF480ELT2I4,Craig M. Kelley
37727,A21UPB8US09JYL,lemrunner
37728,A2R8AF2DCNYTC6,THX1138
37729,A3PG8MD3LTQALU,Joe
37730,A3O5UE61T5SXLX,Amy
37731,A315TNMX4RR3MT,Tara
37732,A3G5X923WJA4JA,Andrew Sandefur
37733,A3NBR50XIJOG09,Xa4
37734,A1ISDWCF4761FK,Mother of Four
37735,ACHVD4Z32AFMD,Gary
37736,A31I63YXDHS4EJ,Julia K
37737,A2SHXTM7P3N31K,NathanVanMiddlesworth
37738,A3KBZPQ1Q5JL8M,fredw
37739,A1NAQXNUYHZQ3W,Mark Gilbert
37740,A280WR5I1FAO5,Gilbert Cantu
37741,A2FTUR5HDW6IB2,"Mark A. Goral, PhD"
37742,A1BZWR8Y7L6X11,dar
37743,AHN7QCTTLGO5P,MrsT
37744,A1TYEF32VHESOW,Rosey
37745,A24O7BL1JD12P6,David M. Spencer
37746,AGDUSESH9VOCF,White Fang
37747,AAQUUTM68K0LQ,J. Berger
37748,A30GRP5RR62640,Stephen Kraft Jr
37749,A3T714G7C58FQ0,a customer
37750,A2CA5Q0KI8C63G,Brenda V
37751,A2D302JK843DIW,Danielle Harris
37752,A3MHEXLAMSL03F,Rodney A. Warren
37753,AGGS2VE1HIGDJ,Lettie
37754,A1N1FCWRSIA0MQ,Nicole Latham
37755,A3QXEQ6ULOP437,akotoff2001
37756,A1PKX1PZLOMKBV,Katrina
37757,A9NO8GR7XL7UF,Gloryrevealed
37758,A3F6ZUHN2PXNH,W R
37759,A1DD9BL8RC0OAH,Kosmo
37760,A3NQX2DUET80UB,MissT
37761,AHP5YQ4Z8X6FV,Amazon Customer
37762,ALL66HA1SSK9P,TomM
37763,A25JFKH0006XGL,Metalmagazine
37764,AEPVVUXKOAH1Y,tuneboy
37765,AXOLQTQUEJXX2,make a difference
37766,APY4FEPTAWA15,Mark
37767,A38HXOA7I2IQRT,KLC GRP LLC
37768,A1GG7TQOG1GZJ6,K. Hartl
37769,A37QGGEZLHRZZI,Enderica Daniels
37770,A7TV1RARPQNPO,Maia James Tidwell
37771,AJ73R68E5J0MY,David P. Baker
37772,AFWQN9UIYN2GB,NC  VOICE
37773,A2VC7F6W88F4MQ,SteoanK
37774,ABTGPZA2E7B7O,Joseph A. Cammalleri
37775,A1BNORG3K1UZ0P,Elizabeth Duran
37776,A2L4Y4T7URT08S,G. B. Mann
37777,A2YC0ETFY3HT2Q,Beachman
37778,A30KNT49S4SZDI,ReviewNazi
37779,A1EPC785RAMWOI,DeDe Murcer Moffett
37780,A2L5VTM669BCHZ,007
37781,A177E8ZRW63P9Y,Jeanine
37782,A2FORBKM9TG0V0,sweetmoon117
37783,A1MM1H4TG0G7B4,justin zeh
37784,A1XJYDGUTLP4K9,jose marquez jr
37785,A2ZBA5SXXS9E93,Amazon Customer
37786,AP7ZJ76KXPH1Z,Shannen Berry
37787,A3F6XHRDG5WC0H,john spier
37788,A2SS1NINHQC3SD,mommamalia
37789,A2VF994O4U0YW5,INEZ SZCZUPAK
37790,A2N6LYGIL8YTCY,Mario F  Duarte im
37791,A3KD7AUYR7XY0L,kelvin logan
37792,A2SCPXIFYCFZVI,Rebecca L. Waszak
37793,A3FKG4R0RSYL8R,Drummergirl
37794,A1CVZ2SPDS5DQ7,YalnaC
37795,A2E347UMIP5LI1,Cgreen1130
37796,A1R58LWNVV94NA,Toni T.
37797,A2N0GOU30OJ2E9,luis
37798,A1RGWWF4XYB52W,jrd
37799,A3DST3DTPZVTOB,Alberto
37800,A1J03FFHUVR7JB,Downtown
37801,A2ZEF7HPD2KDN,Winny
37802,A2BGYMHYHLIKCN,mplaw2b
37803,ARQ707XW7FB77,Brenda Beck
37804,AB46YJO7P649K,Tara Johnson-Fulgham
37805,A3RRC6YC056S0B,Amazon Customer
37806,A3UOJKDUFB3YQE,Steel Lover
37807,A2O1NMRZ34IWR9,Tech Guy
37808,AAECMMOFBNN2L,larry
37809,A2ITYF28YRA00P,Roberto Ruiz Jr.
37810,A1623WPC4F0V5S,wjsegarra
37811,AACTTJSBNPZ74,glamour girl
37812,A1E5TCD41UCW7R,James Moore (Curly)
37813,AWH0JTXMF3LWS,Charm
37814,AYQ1LSE1OXFHV,CHDAWG
37815,AUZAJRIWCJUQ8,Pamela Haba
37816,A1WWO8K6ICV2G1,william c corcoran
37817,A53LQ8V9M96T1,Kevyexcelsior
37818,A4Y2K8WHSNM5A,Amazon Customer
37819,AIKHWBGOZ6XWB,Kat
37820,A172D5C2O39N96,Kitty kat
37821,A18N68FSYYJSEX,El Guapo
37822,A2VHQYQPQ48FIA,Draper
37823,A30XLJDXY95EGL,grammamelt
37824,A19SKKO97P4MZB,James Bryan
37825,A3ECGSU0NO1HAJ,Mr. Critical
37826,AQZKV2SINT2BT,Layne Webb
37827,A1YS82VCKO5LIQ,B. YANKOWITZ
37828,A1EFUL35VA46OS,Robb Arbour
37829,A154EA27UEC6B1,Brad
37830,AVVFGYWVHIE14,Louis E. Kennedy
37831,A2W6MHRWO497FA,Mr. 10 to 7
37832,A29Z46SKA0CKK6,M. Cohen
37833,A1NM56HAICLSCC,Moose and Squirrel
37834,ABE038GVKYQM6,Miru
37835,A26ZGAPAKKF4HS,Eric
37836,AM4WYPRUUDT0D,David Potter
37837,A2P1V2S7FBEMQC,Janne Sorsa
37838,A1TNCPFE8N1F2L,Love Books
37839,A17A3MNMQIQXU2,Acsuleco
37840,A2YWB043KEEYR9,C. Keyes
37841,AC8GVI6XHY56Q,appleofGod&#039;sEye
37842,A3UQXHI88S7XAX,D. Greene
37843,A3DAV61CE5WDY1,hummingbird
37844,A3A3DYROIJY7F6,Moe
37845,A1A3WWUOU4MRB9,practicallyessential
37846,A1N8F9N9HCLX8C,Ang
37847,A1JO6TRZTTJX8N,Cequa2
37848,A3CRNJ8A8VW65X,Flower
37849,A335RRANKBA3TR,Francisco J Dominguez
37850,A2JVIA9P648H6Y,007
37851,A32AQIUK05QFQZ,LadeeE
37852,A14FN37NNQT0EG,EC
37853,A1Z2AOZ7P4NCRE,PT
37854,A1ISC6WQLFHAYT,azpoet48
37855,A3DVR8UZVHP8EJ,David Drake
37856,A1B0W52YHY7K1V,jan_carlo
37857,A14I5GLI33UV6Z,Rob
37858,A19CZRHBRSA1J3,DomoniqueTJ
37859,A2AFI28QKA65WW,Classic Trek Fan
37860,A3RO4KFTKX54IS,benji4u
37861,AD4H658A16NZU,cbelda
37862,A72WQ8XNKR5RN,spicymom
37863,AG80YI774AY8E,MEL FRANQUI
37864,A2OQBEYSCUKAIX,M H Helm
37865,A22ZQTWKXD0UTW,Erika
37866,AROY987HHGIPU,addie jordan
37867,A3H1WV4K3VGDS3,JSpeirs
37868,AS80QORCQRPN5,Enigma
37869,AXL02ICAZEM99,Priscilla Amodeo
37870,A3GF0LX4MWNNLZ,New Cosmos International Management Group
37871,A3USHY94OI0D57,Karl R DeKing
37872,ALNLKH4OWFJS0,James Brinson
37873,AO2ODHKB1GV2D,aminah privitera
37874,A2K3U14U9YY28E,Stephanie Lee
37875,A3UJGRVKZ6XDLA,Suzana de Mattos Vieira
37876,A31KV8DNJRW4YJ,Alexei Kireyev
37877,AQ5NV56W5QJA3,Francisco
37878,A35557JNWUBLQ1,Diana Schlegel
37879,A152EVSI7NUDEW,Book Worm
37880,A2I51EHSI8FH06,A. D.
37881,ANFGGXHWGMPL0,Ashley Girl
37882,A2CCHLXP3XP56T,Kelsey
37883,A1BIM7Z2V6YL54,Roger
37884,A1QV0E99CTP7R2,Daniel P. Wallace
37885,A3RV5RI4C27Z0V,Lorie Robbins
37886,A3JF8ZD8WXB6B4,lavonnia aubrey
37887,A2C5DI69F2AHXS,William
37888,A3L4WEGJCZL6UR,jrwgeneseo
37889,A34OSU80JOWYMA,Financial Student
37890,A2QU4F4CYJTGF,Kindle Customer
37891,AHPMZ09IOLLHZ,YY
37892,A35OXFCNXOQNUI,kj
37893,A15R5AV4ZG542U,Mary
37894,A2QKMKK7EFVOYQ,JOEY
37895,A1OZRLM3OGTTEP,H. McDermott
37896,A37TK9LNYUDG1Y,Anne
37897,A2WM2RFPWJ651B,Cheryl C. Tinson
37898,A33623N6SAV0H2,William C. Goers
37899,A35EEH1MWR9R8S,Lauren M
37900,AJFB6LVH48IB4,lowendmadness
37901,A34WLSC0KFHL0J,KDEL
37902,AXTBBJ74WHSJB,oasis
37903,A22NFPD36Z4EWG,Donald S. Hoyt Jr.
37904,A3TJ5WIJF2O93Q,davidlallenlawyer
37905,AWNGLNC3BRA8X,Jo Evans
37906,A2GGY6ZB4JS3GO,Samuel Lee
37907,A1HCKM8KUV71A3,MLS
37908,A2J95V29FC1KHR,Jon Moran
37909,A1BPOT4A46JDNR,Amazin&#039; Jason
37910,A1ESKSKFGIWNQB,David Foster
37911,A225HUMNE9QTJW,daryl
37912,A1LPJHKH80WXQ2,Trixie
37913,A3DDPKTTBFA125,Audelinde
37914,A1SSMNGN43N8UC,Kindle Customer
37915,A2LR9SG495JIWW,Naturalwoman
37916,A3SHWN5NABVL6S,Lynette Westendorf
37917,A1SX0K1RXQ24KF,Timeless
37918,A1N4NV5Y6MTEQY,Benjamin
37919,A11O4LVL3I7WL9,alisa tualaulelei
37920,A38AOJBYNXRTR8,Pen Name
37921,AAYVL81KBMKFW,LadyD
37922,AYKBZCUAM5BXB,Dollie Cote
37923,AL77RGYLMLMR2,Gilly
37924,A1JB2J5VQVJ1J3,MyPenHasNoName
37925,A1FISEN693N7YX,Raphael Foo
37926,A1A5UR0H1OBNHG,K. Collett
37927,A73U7FJSWXEEX,C. Donaldson
37928,A2XVA5GWRC3D69,Radiah
37929,A1YRVDWE4K3QQ0,illadelph55
37930,A1SIDEL5HBQIDI,V. Saengkeo
37931,ABB9GI223VWSR,HARRY ELLAM
37932,A15QXL1AICRH8F,justpaff
37933,A2YFHKHPHENB7P,Tim Stelma
37934,A2QVKCU3FL141,Catherine
37935,ALTOF5BDESQV7,Lylusal
37936,ATIMW8SYGAASW,Amazon Customer
37937,A18588EEB0ZVY6,PeaceFull1
37938,A102U0EHJL3BA1,carolyn bonanno
37939,A2TW4OK2IESHOJ,yorkshire cupcake
37940,ADA9HXLPGWA6U,Ryan
37941,A26494E3FUO1CA,dragonswitch
37942,A3D0BP9QYHT7X6,Teresa
37943,A1CQTNCFZ1XF9S,Mary M. Brewer
37944,A6MWQR4W0NI5E,Mario Lacayo Solano
37945,A2HAVG9ARG06B7,Colin J. Parker
37946,A3NY63XTSMNUVZ,Natasha rivera
37947,A39FH8R990QRDA,Pashta
37948,ACF9Z1J3VVNZO,bonnie
37949,A3G6YZTZLIRGSD,Maddie
37950,A1ZM99LE7LUFFW,D. P. Conrow
37951,A1UQ6AYIUVX047,Steven D. Higgins
37952,A2LP5I7HABRFPD,Pip
37953,AIFWJMNXPGDUA,Heather Lynn Piraino
37954,A37ESXVDLH223B,fast horse
37955,ABTR2965M53OW,CodyB
37956,A3IKRFQMOL58FR,MorningSciFi
37957,A1HD3DH3CUJMZA,Richard  C. Scott
37958,A26BVP5NHU9VTJ,Stephanie
37959,A1UOYLQK35KEAG,charstar
37960,A1W5P34XNUH3A4,Thomas Snyder
37961,A1C6I4PT2ZQHAS,Siddharth
37962,A1N5936MO5SFXX,D. Brier
37963,A3LWDCL3W2TX1M,Justin Garcia
37964,AKVF0EYQ763MZ,D. Schramm
37965,A2K9HF9OR0UZOS,Enrique Rios Guzman
37966,A1XDDHM5GNTM8V,Amazon Customer
37967,APEICGDZHDA8F,I. C. Vidal
37968,A9KZB6S31QYLS,Wes Thompson
37969,A37YZE1C0V9SJU,dixielee2010
37970,A3QYHIL00EORQT,S. Brown
37971,A2477YHY7UUP8Z,Shannon N Goupil
37972,A3CRLD6AG70Y5V,Tommy Mead
37973,A1O3EN6FGVIK58,MADDAD
37974,A29RPXCZ7TFQRK,Rafael E.Rodriguez-Llinas
37975,A39YA04LLHZ3IN,Samoca
37976,A1XCNVGKRYEQTZ,C. G.
37977,A2V0GTZI1RAHHA,kgirl
37978,A2RAXDPDPZ4SCE,Monso
37979,A2K1H91QHAH3UB,L Rhynes
37980,A1RH0KNTL6ENH8,Marlyn P Morey
37981,A3VRN6SO09D8O5,pjreid
37982,A3VE1PIQPGZT36,Tyler
37983,AUEH0L7YPYR9H,peach
37984,AOJ712OCNE3UI,K. Nero
37985,A2K62IHNYD9CBR,Kindle Customer
37986,A2UE3H39M9GD7V,Bruce McClendon
37987,A20MG5LW49L2P8,dbradley
37988,A2WRH5A5KYR938,JPR
37989,A3G3KXKEV9PIMV,WillFonch
37990,A3RTMCD04YSRK9,Ranchito4ever
37991,AQE1A2PRWRHRE,Rhonda Mills
37992,A2R4IDDYK39PLX,John
37993,A3M9SDYY8VIBCZ,Adam Blackstock
37994,AYLB5MSTZUJEY,Jonathan Caballeros
37995,AG0785ES8IUIK,R.R. Smith
37996,A3M29Y3M970HRN,armen avakyan
37997,AZO2MJ0QUSI68,K. Brown
37998,A2Y5LE4AWWGZ1F,Harriet Gray
37999,AL0IBZIGDVG8D,Calvin Chu
38000,A29KQT5LWVHOTM,Paul
38001,A38E45UIICKM72,D. Mitchell
38002,A3QOXGZHRWM0ZI,D. Waldron
38003,A23J2ND4EHXXC2,Sheila Popplewell
38004,A3SQ1OHAEKDC5M,Robinette S
38005,A2KS41OCOWM6P8,zengirl
38006,A1U06R5W85GRZV,Robbie Fields
38007,A337MDFFLY5HVS,Three Months Without Sun
38008,ABITNS5UKO0CU,ROBERT   ALEX  RAYMOND
38009,APFOFVF6HCB19,Richard H. Wojtyna
38010,A3300SFI0JF7OM,Adamtron
38011,A13NGCLXBCE0M5,Lourdes Latorre
38012,A13ZXZN3Z1LZQ2,BEVERLY BEEL
38013,A1NF5S1WYIIIB2,SuperGirl
38014,A3GFY060174G56,rachel
38015,AFDQ5YTR2XTW3,wytc2007
38016,AVNP4B6E9Y6AE,Steve
38017,A3GET4X4948VRS,Joshua C. Bean
38018,A3F8RJ6C190JAX,Jon Berg
38019,A2V8FOPHQN0L3Z,Kryptonite
38020,AEFAEMGFIQAF2,Nikki Kreiss
38021,A29OAUJVQRS6SE,Allen H. Nevalainen
38022,A2S2TBY0DKHP3A,David S N Van Leeuwen
38023,A2FEM4D5NB6OYJ,Paris Renea&#039;
38024,A2PHDXL8P7N0Y8,NJG4303
38025,A316D2ZNH66EQ9,MJ
38026,A340161M66E2RY,Robert
38027,APS9E0D69VCDY,S. Smith
38028,A1NJLMIW7B8724,Shari Tricarico
38029,A1F6CIX9X07QFX,Jared
38030,A2ZKO8WKSWI1SJ,M. Flinn
38031,A2XC358VIBNPWI,Silent Winters
38032,A214QOQ91V0AU,Carlos h reyes
38033,ANCNEU3MD7RR,FizzWiz
38034,A1BV2N4S3H9WNE,Fisherman
38035,A3SOAU27ATH67G,NYGTR
38036,A1NF9BL98MCGXH,LYNN
38037,A1HCL41Z5A0Y1J,Mike Collins
38038,A11MAVWKNBNJE8,Unknown
38039,A2WL3KW12A51QR,Danielle Cockerell
38040,A2C8AZWAJB0AJH,junebug0049
38041,A33SGNLYIVIAL9,Wayne Wright
38042,A9E68MVVW3QLW,Johnna Braden
38043,A288RIUM0YQCPN,J. Frith
38044,A3DXU0H2WLRGUX,Ed
38045,A2EFOPIDY65MEA,Armando
38046,ACHM57DXJIVZ8,Anon
38047,A23ETLP9N05NIQ,T. Payton
38048,A3AO5IYQL24QBO,Timothy Reese
38049,A25N1I23G8M1CP,Padelo
38050,AJ74YY0QRA6QU,Cole
38051,A3HSAQ0J34QNUZ,Finius T. Bluster
38052,AZI0VA2L02ME0,shanticat
38053,A25SB29C74MPN0,JoAnn T
38054,A27NFTK74JK6PU,R.A. Sengele
38055,A29S3S71ROA65F,Evan S. Cutshaw
38056,A3BHCIBZ4F0IM9,Ajit R. Mundra
38057,A16F1EV58UYOGH,BAMAZZUR
38058,A240DOLHTJG6KC,Mike Maguire
38059,AW2U4RNFRQH76,C. Foster
38060,AZ6GINTXEM7MM,R. Evans
38061,ATVAZU7R0KLJ7,Pen Name
38062,A1DZRAGF58QDFH,Nicholas J. Kittleson
38063,A1N9ATDWKX785H,Maggie
38064,A2QKOBCOW676DO,Samuel Sanders
38065,AFBQ4LJQTDB8L,Kindle Customer
38066,AF50PEUSO9MSV,Matthew J. Hodgkins
38067,A25EP8NTWRICL8,Frank Flores
38068,A3STQCDDGCUBFR,big dawg 20
38069,AVT849KP5VGGY,Charles D Anderson
38070,A11AI004GFK2K3,simmbass
38071,A1V7WKLQ2SUZTQ,Mike K
38072,A3NAWSDUN8JCQB,GPY
38073,A2DPDNX8CZHFMR,Melissa Black
38074,A1YKD08GV1U5M5,Edward Hollins
38075,A3J0IQIUUC2V5M,Kbates
38076,A3DLMVEC80G9P,donna hester
38077,AWUVX18ZB0RZT,thomas groh
38078,A20I8OH6MPJW23,Robert M. Malcolm
38079,A1A27HTXXFQDLU,Reviewer11922
38080,A1BDTE7ODPY1R3,Novlayn
38081,A9HCYUYQLG7CF,CUSTOMER
38082,A2W25XKM9I9TA9,tvsmitty
38083,A1V56K3TZ6Q93F,Henry Vaccaro
38084,A2ZYK1K34KWPZV,B. H.
38085,AFTB3U1YYZ4UJ,Connie H
38086,A2M980KWA1Y3D3,Sarah J DeBold
38087,A1Q0DWEWELHG2,dbphoenix
38088,AXG5I4CK8OQ2F,Pthing0
38089,A3IBAWUILUJPZL,Jess
38090,A1MF4EG5XBUIMI,Yosuta
38091,A1EOB4BVU2CNFE,d.a.
38092,A29WE5RWMZYIB9,Mr. Miller
38093,A10073VOXF07YE,Frederick A. Curylo
38094,AI4WZMYMO23GE,Bill
38095,A21VL4R2P3O6R5,KhanVegas
38096,A2OJTSXY5W69P,Gumby
38097,A2HHOTJSPJRMKL,Mikol A.
38098,A23R5AF41MO08O,Jerdawg
38099,AIMGGXJENOIQ1,Russell E. Barber
38100,AAMIM88MPZDMZ,JT
38101,A2K72T7LW6RN14,nikki
38102,A3CFLYYT23WHFQ,Danifersure
38103,AAZRP9WZ2TV2S,JBR
38104,A2WPSYZYCOHRZM,Bill Kidd
38105,A8Z4ABN2QSNCW,W0rdM1ner
38106,AOL310QBEZ27G,Caleb
38107,A3P21LR2LPGCRX,Stephen L. Willis
38108,A3W3RTXJE7RH2D,Shirotaka
38109,AU2CTK4FPSMI6,Kindle Customer
38110,A35I4LLJIGHTRA,Laura L.
38111,A3HZNQ4B4A1YNF,Mr L Emons
38112,AYJQ34ARTMAMU,Pistol pete
38113,A1KS17VUJAFFXY,nestor
38114,AIGLTKLQP6HFN,Cynthia Goldstein
38115,A2FLU6GHXZPDQM,JC
38116,ATX1UVZOXYH9X,Tessa
38117,A1ECVIRECFRHTS,keith woodruff
38118,ALBFOXG2Z7MDY,DELETE-THAT
38119,A1I6DR2ZCBKMHE,willow
38120,A1AGT0VG6BV33L,Amazon Customer
38121,A1UNBZBWIZ9N00,Charles
38122,A3CS3RVLIOSR20,aswater_spy
38123,A2XQQNN1PW2AH6,Susan Wagner
38124,AA61D1YQ6XIS5,Marshall
38125,A1QJ247CMB6968,Charles Kennedy
38126,A3DNE2ZMFJL5SK,TrelleBlazers Int&#039;l Hairport
38127,A320PZYHKPZDSS,Melanie
38128,A1Q9TM90LF61CU,Cheri
38129,A1WUC0BNQEHO29,Joy Thurman
38130,AM7U5Q6LPDSG,Jacob Gardner
38131,A4FK3S1A8GXMM,theegreaseman
38132,A1DWY56EG3IXL8,"sTEVE R. SMITH, JR."
38133,A3IKVUIR1WYQM1,Jeana Hector
38134,A8GBFL6TDUUPH,Martin Hernandez
38135,A3NG96ZDRBKXP,Laysha
38136,AWUYZ1WOTGKDY,Al Decker
38137,A2Y779X8DR9QZ4,Amazon Customer
38138,A1XUA7YSQ7V4KA,Kindle Customer
38139,A1JA2FN24JIC1K,K. A Pressley
38140,A1HRT3DRI8XI6J,RM
38141,A2Y40JK2468PL4,Sue
38142,AXNLL4PUEPUHU,Gary
38143,A2UFBFFD5YSF89,morgansquared
38144,A3JGY8WYUZBU6D,BookDevour
38145,AP7V6Y1K6LAWI,M. Forman
38146,A2A8O3MRDA5H4Y,Pen Name
38147,A6TD06EQ7SBGP,Charles De Greef
38148,A2SLGOPSTWZQCM,R Carroll
38149,A3MQ6IHQAVZVQB,H. Barry
38150,A3ELEV94ORBOLF,JJ
38151,A3RX014WI0XCU1,Fred
38152,AFX0DCQ0JALTE,gussie marshall
38153,A3SLG6AT7C8337,Uriel M. Hernandez
38154,AMFR5JC0GFYS,OliveEyes
38155,A20JI6VBOCS3WY,Marcel Quillvr
38156,A2P6ZCPCURO4KF,Ravi M
38157,A3CZ2CMGWABGHO,Linda J. Capo
38158,A224IIOI8LOE7P,TranzMotion
38159,AV6MR6WXXHH06,Denise
38160,AWDMZP5ZUN9RC,Pami Smyth
38161,AHYDI9PYIK95C,AstuteRumble195
38162,A2EN9SGWT4BYFA,Magnum
38163,A2MHZFZQ7Q0GM4,Jack Cannata
38164,AQJQXK1X2T2NG,Thomas Troyer
38165,A3VIN1H0ZG8A4J,BW
38166,A26A2G0P73IE5Z,K. Berger
38167,A194YF5H1KRUNL,Jeanne
38168,A327X6VFW6KVCK,H. Carson
38169,A3P6677TVWA4Z9,QUEEN B
38170,A2JBRVWAZT7WND,James Neblett 2
38171,A3I3RD6P4UN1C9,evilsister2000
38172,A1Z6M6R6RFW09A,BlueSkys
38173,A3OQW5UNB0MIZI,"Nancy H,. Coles"
38174,A27NV5EQXQC86X,rububbagump
38175,A33PO6B1VE99HQ,R. Lieblich
38176,A3V17C4B6XNJA2,review stl
38177,AQFF4OO7YG16X,Troy Abraham
38178,A168T3OXF2HZP4,EBG123
38179,A1HXWXAY7YXZMQ,KDLynch
38180,A1KN20823MSOSF,Bee M
38181,A2G6W6OOGISWSP,Tammy
38182,A1NK5Z7JGXNMGU,janice
38183,A25BPXMHFWDK9H,djm
38184,AWCSF8SJ70VO7,OlRedNeckHippy
38185,A3EF75ZL47QQUA,Amazon Customer
38186,A1MTDZS85OY9KK,Timothy Johnson
38187,A65YT6OBKGJSJ,murdercore
38188,A12O0U2WFXG54T,Amazon Customer
38189,AKSIEIM83P7M8,Dianne Ledford
38190,AW3RXJSC5L3Y2,Ant
38191,A3LEXPMZDAKFI7,Marion Y Zulli
38192,ABY51ZA4AMGNE,Lavonne I. Kelly
38193,A4SE6W05LG8H,Amazon Customer
38194,AVGWU6CHE2856,allio
38195,A38SUFCST0XH95,Joanne
38196,A1GTJV0WPQVAFD,EiHwAz13aIhUs
38197,A38W938Y3H7OJ1,CT
38198,A18BXXWR3DJ0G8,ghost7006514
38199,A25AQXUH3YK6DA,CJF10
38200,A3NH7U19UPM9LT,michai
38201,A10KIIMLNQKIB,ShearMe
38202,A1NQJ53B790ZK1,Dan Green
38203,AVYL2AVGZUSXT,D. Jones
38204,A1ELKS36CNTAPO,James L. Richardson
38205,A2VURTCZAOZY15,U32 A.
38206,A1G2JFHPN2NSNZ,Dan McCarthy
38207,A1UEE8TYBGJC03,Crystal
38208,A1TKD9YYWC0SHJ,sunnydaye
38209,ARYXA0US2VB5Q,michael thomas mailey
38210,A32ZVSBGHYUFLY,Cecily
38211,A2STL3Z9GOF1XU,Millie
38212,AFN24JQ73TY1N,Pixie69
38213,A25AY4R71XEL8C,P. Thompson
38214,A1MTANIMWND588,lovthelake
38215,A3BNEV1SWSLVBI,stacey wadsworth
38216,AMGMSMZ6XAAOQ,Wade A.
38217,ADFLU0LIU44CM,Brodiewinter
38218,AF1SNMN60QMT9,Brian Lacharite
38219,A34K5OIVYA0X3U,Abbie R.
38220,ALJBUF9FAKAQS,Barbara Mcmahan
38221,A2P0XAASS4JSHG,Joe
38222,A3K020WC0EXVBC,rblack214
38223,A1JC31P8M3TZIL,Shawn J. Doniger
38224,A2S227IYJ2OFOQ,John S.
38225,A1UM0LKAMYIKM4,Kayla R.
38226,A182HPSM4O55V0,M. C. S. Apostol
38227,A2Y2VPPPZKQ6FW,Shelley
38228,AFMYNRO8I5NEC,Blues Fan 2000
38229,A2H1Y7ZBZ5T5RK,Amazon Customer
38230,AT2JI2PNQGTH5,Denise L.
38231,A1EYLLOQK5C66E,Raquel
38232,A2LSUQWB7DGJ4W,Scott Miller
38233,A3M3KRTJA5ZGIN,TLAN
38234,A3F711FCGHKRGF,Loudoun D.
38235,A201NWDTQ15MY0,Eva V.
38236,A3JIAID9O1IFND,Richard A. De Witt
38237,A2UJ40DDL5TDRU,Mimi from Chicago
38238,A35BO2S3Z7I3SR,jadedangel
38239,A20Z0PQMVBX3F6,srmac
38240,A2H5XVX2NGJZ2K,James G. Anastos TELLS THE TRUTH which is less helpful to sellers.
38241,A3LRW539UVC50R,Kevin D
38242,A30EU1KOYXQMZZ,Johnny Speed 5000
38243,A3DANZMETXAT1G,Borodad
38244,A1O140D28X6UCQ,Jami Adkins
38245,A18KQB9JNFVSXJ,James Healey
38246,A3C3YQOJIJ2XW6,JOSEPH LEOPOLD
38247,A11AZ9K43PR8AM,Sheen
38248,A1PHTARJIDXAOY,Amazon Customer
38249,A3IEVJQOYQ35T3,Mariah J.
38250,AKBXLN6217BRH,David L Malson Jr.
38251,A3MYBZF2ZIDM1G,dave inman
38252,AC46I6B2KY0HK,S.anndos
38253,A2IPZVWGI3SZ5P,Linda
38254,A2FF5PW1CZKZWQ,Picky Piscetarian
38255,A1PI1FCBE2T6UF,loren e woodworth
38256,A1AGA495EMBB25,Eric T. Miller
38257,A1TWUH4A1WESJY,G. Muhammad
38258,A37LXMT71CACQA,Paula A. Stephens
38259,A328M7YGIXIBNC,Lester in the Big Apple
38260,A37WVFV3BHIKM1,LadyKit
38261,AB3811F6G00J2,Papa Bear
38262,A3PGPK2PYQY8HE,JB
38263,AJMMNHAYL8TK0,leon bacchues
38264,A2X6YQ22M6WEIR,D. L. Davilla
38265,A1B57A9K4POB1B,Mark
38266,A3P13C332D2SL7,J. Wilson
38267,A3PI2ASOJAR3TU,Bunmi Ishola
38268,A39V5CZMNMG6U1,Tami Austin
38269,A1QVBNB9LY857Q,Patricia Gonzales
38270,A1CZ3MPQR76L9D,John Cornell
38271,A3H81M3S6JNIF0,Lady Nicole
38272,AS3WZZU6JUAJ6,lovely1pam
