,PalabraClave,Recomendaciones
510,grass,"[{'NombreProducto': 'Ware Manufacturing Grass Nest-N-Nibble Pet Hut for Small Pets', 'PrecioProducto': nan}, {'NombreProducto': 'Paw Naturaw Holistic Variety Case (4 Rolls Organic Chicken, 4 Rolls Organic Turkey, 3 Rolls Organic Beef, 3 Rolls Diet Grass Fed Organic Bison)', 'PrecioProducto': nan}, {'NombreProducto': 'Vibran-Sea Hairgrass Silk-Style Aquarium Plant, Large 13-14 tall, Green', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Sale High Quality Fish Sea Grass Plant Weed Tank Aquarium Pond Protein Skimmer Filter Pump 530 GPH', 'PrecioProducto': nan}, {'NombreProducto': 'Jardin Plastic Grass Round Leaf Decoration for Aquarium, 13cm, Green', 'PrecioProducto': 4.99}]"
511,range,"[{'NombreProducto': '6&quot; Free Range Bully Sticks Select 50 pieces', 'PrecioProducto': nan}, {'NombreProducto': 'Remington Sporting Dog Braided Rope Leash, Orange, Slip, 6 ft. R0216-SOR06', 'PrecioProducto': 12.09}, {'NombreProducto': 'Casual Canine Polyester Collegiate Paws Dog Collar, 14-20-Inch, Blue/Orange', 'PrecioProducto': nan}, {'NombreProducto': 'Aetertek AT-216 WATERPRROF 550 METER RANGE REMOTE CONTROL DOG SHOCK COLLAR TRAINER WITH BEEP SOUND,VIBRATION AND 7 LEVELS OF SHOCK FOR DOG BEHAVIORAL OBEDIENCE TRANING', 'PrecioProducto': 7.43}, {'NombreProducto': 'Alfie Couture Designer Pet Apparel - Dac Duckie Costume Jumper - Color: Orange', 'PrecioProducto': nan}]"
512,width,"[{'NombreProducto': 'Dean and Tyler Nocturne Dog Leash, Brown 5-Feet by 1/2-Inch Width With Stainless Steel Hardware.', 'PrecioProducto': 7.43}, {'NombreProducto': 'Meyda Tiffany 14425 Fabric &amp; Fringe Tulip Lamp Shade, 11.5&quot; Width', 'PrecioProducto': nan}, {'NombreProducto': 'Best Friends Forever Martingale Dog Collar X-Large (15-25 Inches) - 1 In Width', 'PrecioProducto': 20.0}, {'NombreProducto': 'Pet Rageous Floatrageous Life Preserver Toy, 8-Inch Width, Red/White', 'PrecioProducto': nan}, {'NombreProducto': 'LuckyPet Personalized Nylon Leash - Embroidered 6-foot Dog Leash - 3/8&quot;, 5/8&quot; or 1&quot; widths - Many Color Choices', 'PrecioProducto': 16.95}]"
513,pillow,"[{'NombreProducto': 'Toys, Catnip Filled Ball Pillows (TDT33) -', 'PrecioProducto': nan}, {'NombreProducto': 'Snoozer Round Pillow Pet Bed, Cream with Fur, Large, Blackwatch Pld', 'PrecioProducto': nan}, {'NombreProducto': ""Priscilla's 100% Organic Giraffe Catnip Refillable Pillow Heart Toy for your Pet Kitty Cat"", 'PrecioProducto': nan}, {'NombreProducto': 'Plushez Blue Dolphin Pillow Pet LARGE 18&quot; Soft Animal Toys', 'PrecioProducto': nan}, {'NombreProducto': 'Bumper Bed- Inner Pillow Insert (Large)', 'PrecioProducto': nan}]"
514,chest,"[{'NombreProducto': 'Mendota Products ME13118 Pet Standard Dog Collar, 3/4&quot; by 18&quot;, Chestnut', 'PrecioProducto': 18.99}, {'NombreProducto': 'Dean &amp; Tyler Fun Works Protection Dog Harness with Padded Chest Piece, Large, Fits Girth Size: 32-Inch to 42-Inch, Black with Reflective Trim', 'PrecioProducto': 108.58}, {'NombreProducto': 'Blue Summer Tee T shirt small dogs clothes costume - anchor (Small (Chest13&quot;Back9.5&quot;))', 'PrecioProducto': nan}, {'NombreProducto': 'Sweet Heart Sequins Denim Dog Dress for Dog Shirt Fashion Dog Clothes Pet Dress (Large (Chest14&quot;Back12&quot;))', 'PrecioProducto': nan}, {'NombreProducto': 'TOPSUNG Waterproof Puppy Raincoat Transparent Pet Rainwear Clothes for Small Dogs/Cats (M: 19.7&quot; Chest Girth, 14.2&quot; Neck Girth)', 'PrecioProducto': nan}]"
515,hat,"[{'NombreProducto': 'Laguna Phosphate Control Pond Conditioner- 67.5 Ounces', 'PrecioProducto': 56.45}, {'NombreProducto': 'Tropical Science Labs ATCPF100 Phosphate Filter Algae, 6 by 9-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Northern Lights Hat &amp; Leg Warmers Set', 'PrecioProducto': nan}, {'NombreProducto': 'Rubies Costume Company Top Hat for Your Pet', 'PrecioProducto': 11.02}, {'NombreProducto': ""Uncle Jimmy's Licky Thing (choose from a range of flavours) - great tasting and packed with vitamins and minerals that are essential for the horse's everyday needs"", 'PrecioProducto': 14.0}]"
516,head,"[{'NombreProducto': 'Gentle Leader Headcollar (Black, Small)', 'PrecioProducto': nan}, {'NombreProducto': '3200 GPH Powerhead Aquarium Pump Wave Maker', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Head Cat Fur Removal Mitt', 'PrecioProducto': nan}, {'NombreProducto': 'YiTa 170pcs Bag Colorful Pet Headdress Grooming Rubber Band Dog Cat Hair Band Dog Supplies Dog Accessories', 'PrecioProducto': nan}, {'NombreProducto': '[NEW 2019] Dog Shock Training Collar with Remote | Long Range up to 1600 ft, Shock/Vibration Control, Rechargeable &amp; IPX7 Waterproof | E-Collar Headcollar for Small, Medium and Large Dogs, Breeds', 'PrecioProducto': 4.0}]"
517,aquariums,"[{'NombreProducto': 'Bubble-Wall&Atilde;&sbquo;&Acirc; Bendable Air Diffusers for Aquariums by Penn-Plax', 'PrecioProducto': 8.99}, {'NombreProducto': 'Spectrastone Special Light Blue Aquarium Gravel for Freshwater Aquariums, 25-Pound Bag', 'PrecioProducto': 26.91}, {'NombreProducto': '6 lb./2 gal Pail Aquarium Blend Charcoal, Granular Activated Carbon for Aquariums, removes toxins, Water Purification', 'PrecioProducto': 41.5}, {'NombreProducto': 'KEDSUM 300W Quartz Glass Submersible Aquarium Heater With Thermostat, Double Insulation,For Fresh And Marine Water Aquariums, Aquaculture, Terrariums', 'PrecioProducto': nan}, {'NombreProducto': 'TBC &quot;SILVER BLUE&quot; XL Decorative Gems: Table Scatters, Vase Filler. Beautiful Unique Glass Stones NEW Size &quot;X-LARGE&quot; 1&quot; Diam. Mixed Blues 100% Flat Glass Gem Stones. Vase Filler, Use in Floral Arrangements, with Candles, Aquariums, Wet or Dry. Great for Eye Catching Centerpiece. Flat Marbles, Approx 19 Stones Per Bag', 'PrecioProducto': nan}]"
518,gourmet,"[{'NombreProducto': 'Solid Gold Blended Tuna Gourmet Canned Food for Cats', 'PrecioProducto': nan}, {'NombreProducto': 'TunaTreats - Gourmet Dried Bonito Flakes (1 Pack - 1 oz) by CitiKitty (As Seen on Shark Tank)', 'PrecioProducto': 7.99}, {'NombreProducto': 'Higgins Sunburst Wild Flower Meadow Gourmet Treats For Small Animals, 0.75 Oz', 'PrecioProducto': 5.5}, {'NombreProducto': 'Foppers Gourmet Dog Treat Box (75 Pieces)', 'PrecioProducto': nan}, {'NombreProducto': 'Gourmet Cafe Negro', 'PrecioProducto': nan}]"
519,senior,"[{'NombreProducto': 'Senior Tender Cuts Chicken and Tuna Wet Cat Food (5.5-oz can, case of 24)', 'PrecioProducto': nan}, {'NombreProducto': 'Mighty Dog Senior Canned Dog Food Case', 'PrecioProducto': nan}, {'NombreProducto': 'Wysong Senior 40lbs', 'PrecioProducto': nan}, {'NombreProducto': 'Natural Choice Senior Dog Food, 15-Pound', 'PrecioProducto': nan}, {'NombreProducto': 'Purina Dog Chow Senior Dry Dog Food 34lb', 'PrecioProducto': nan}]"
520,leopard,"[{'NombreProducto': 'Xsmall Natural Leopard Dog Collar: 1/2&quot; wide, Adjusts 6-12&quot;.', 'PrecioProducto': nan}, {'NombreProducto': ""MyPet Cat Tunnel Crinkle Toy System Leopard for Indoor Outdoor Expandable Length 52'' Max Length by 10'' Diameter"", 'PrecioProducto': nan}, {'NombreProducto': 'Hollywood Quick Release Ultra Suede Harness, Pink Leopard, XS 10in-12in', 'PrecioProducto': nan}, {'NombreProducto': 'Comfort Canvas Brown Leopard Harness Vest For Dogs- Large Size', 'PrecioProducto': nan}, {'NombreProducto': 'Petown Dog Legs Out Front Carrier Backpack (Leopard Brown, Large Size)', 'PrecioProducto': nan}]"
521,poop,"[{'NombreProducto': ""Nature's Miracle Products DNAP6009 2-in-1 Rake 'n Spade Dog Poop Scoop with Pan"", 'PrecioProducto': nan}, {'NombreProducto': 'Downtown Pet Supply Leba III Dental Spray for Dog Pet Cat Tartar Remover + 20 Pet Dog Waste Poop Bags + Dispenser FREE', 'PrecioProducto': nan}, {'NombreProducto': 'HandiPOD Dog Poop Bag and Hand Sanitizer Dispenser, Black', 'PrecioProducto': 12.99}, {'NombreProducto': 'Five Star Pet Barrel Style Dispenser with 2 Rolls Made in USA Easy Open Poop Bags Dog Waste Bags', 'PrecioProducto': 6.99}, {'NombreProducto': 'Poopy Pouch Universal Pet Waste Bags', 'PrecioProducto': nan}]"
522,magnet,"[{'NombreProducto': 'Imagine This 7-Inch by 2-1/4-Inch Car Magnet Biscuit Bones, Love Shih Tzus', 'PrecioProducto': 11.38}, {'NombreProducto': '&quot;Protect Our Wildlife&quot; Car Magnet With Realistic Looking Dolphin Photograph In The Center Covered In UV Gloss For Weather and Fading Protection Circle Shaped Magnet Measures 5.25 Inches Diameter', 'PrecioProducto': 10.98}, {'NombreProducto': 'Boston Terrier &quot;Limo&quot; Oval Dog Magnet for Cars and such', 'PrecioProducto': nan}, {'NombreProducto': 'Vertex Sensor-Mag - Magnetic Probe Holder', 'PrecioProducto': nan}, {'NombreProducto': 'Magnet &amp; Steel Soft Coated Wheaton 2015 Wall Calendar', 'PrecioProducto': 13.07}]"
523,charm,"[{'NombreProducto': 'Charming Pet Products Tator the Gator Squeaky Latex Dog Toy', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Healing Crystal Reiki Charm Cage Pendant', 'PrecioProducto': nan}, {'NombreProducto': 'GoDazzler Vintage Angel Charm', 'PrecioProducto': 4.5}, {'NombreProducto': ""NFL Licensed San Francisco 49'ers Logo Charm"", 'PrecioProducto': nan}, {'NombreProducto': 'Personalized Custom Fashion Leather Classic Big Large Dog Collar Swarovski Crystal Rhinestone Letters Plus Free Charm Black, Hot Pink, Purple, Baby Blue, Red, White, Brown, Pink, Silver Size Medium Large XLarge', 'PrecioProducto': 13.95}]"
524,scratcher,"[{'NombreProducto': 'Vo-Toys Heart Shaped Cat Scratcher', 'PrecioProducto': nan}, {'NombreProducto': 'Vivaglory Two In One Cat Scratch Lounge Scratching Beds for Cats Kitty Scratcher with Catnip, Khaki', 'PrecioProducto': nan}, {'NombreProducto': 'Triple Cat Scratcher', 'PrecioProducto': nan}, {'NombreProducto': 'KONG Double Cat Scratcher 12pk', 'PrecioProducto': nan}, {'NombreProducto': '27&quot; New Cat Tree Condo Furniture Scratcher Blue', 'PrecioProducto': nan}]"
525,tote,"[{'NombreProducto': 'Petsmartpm 140PPD Purple Nylon Dog Carrier Purse Pet Carrier Bag Cat Tote Bag Puppy Handbag Doggy Cage', 'PrecioProducto': nan}, {'NombreProducto': 'NACOCO Folding Pet Carriers Dog Cat Soft Travel Tote Bag Checkered Travel Cage Portable Pet Bag Oxford Cloth Bag', 'PrecioProducto': 19.99}, {'NombreProducto': 'Vktech Pet Doggy Cat Comfortable Sling Carrier Pouch Travel Traveler Tote Bag Handbag', 'PrecioProducto': 14.99}, {'NombreProducto': 'Tough 1 Nylon Hay Tote with Web Front', 'PrecioProducto': 22.88}, {'NombreProducto': 'Doggy Bags Labrador Tote Bag', 'PrecioProducto': nan}]"
526,resistant,"[{'NombreProducto': 'Petongo Black Water Resistant Automotive Pet Seat Cover Universal Fit Hammock (56&quot; X 54&quot;) with a Free Pet Travel Bowl', 'PrecioProducto': nan}, {'NombreProducto': 'SODIAL(R) Solid bite-resistant elastic Non-toxic and odorless rubber pet toy/dog ball/toys for dog-L', 'PrecioProducto': 6.7}, {'NombreProducto': 'GoolRC 2Pcs Scratch-resistant Shatterproof 9H High Transmission rate 2.5D Sapphire Technology Tempered Glass Screen Protector for YUNEEC Q500 RC Quadcopter', 'PrecioProducto': nan}, {'NombreProducto': ""Katzco Spiral 18&quot; Dog Tie Out Stake with 25' Dog Leash Combo- Heavy Duty premium Steel Stake - Weather Resistant Cable- By"", 'PrecioProducto': nan}, {'NombreProducto': 'Orange LED Flashing Dog Harness, Strong Nylon Webbing, Comfortable and Completely Weather Resistant, Medium', 'PrecioProducto': nan}]"
527,condo,"[{'NombreProducto': 'New Cat Condos Premier Corner Roost Cat Tree', 'PrecioProducto': 98.99}, {'NombreProducto': '76&quot; CASITA - FUR Cat Condo tree Furniture Tower', 'PrecioProducto': nan}, {'NombreProducto': 'Zoo Med Betta Condo 1 Gallon Rectanular Neon Pink', 'PrecioProducto': 27.96}, {'NombreProducto': 'New Cat Condos Premier Post Stairs', 'PrecioProducto': 54.78}, {'NombreProducto': 'New Cat Condos Premier Solid Wood Cat Cavern', 'PrecioProducto': 77.36}]"
528,model,"[{'NombreProducto': 'Grooming Table with Arm Large - model 125', 'PrecioProducto': nan}, {'NombreProducto': 'AQUATEK ChillMaster Aquarium Cooling Fan 6 Fan Model (AQT-F06)', 'PrecioProducto': nan}, {'NombreProducto': 'Farm Innovators Model 2200 Circulated Air Incubator', 'PrecioProducto': 133.73}, {'NombreProducto': 'Dog Wrist Wrap, New Model - Kondos Outdoors', 'PrecioProducto': nan}, {'NombreProducto': 'Travall Guard for Jeep Renegade (2014-Current) TDG1510 [Models with Sunroof Only] - Rattle-Free Steel Pet Barrier', 'PrecioProducto': 180.0}]"
529,5/8,"[{'NombreProducto': 'Coastal Pet Products DCP510GRN Cotton Web Collar Lead for Pets, 5/8 by 10-Feet, Green', 'PrecioProducto': 1.96}, {'NombreProducto': 'Oster Cryogen-X Pet Clipper Blade, 5/8W', 'PrecioProducto': 32.92}, {'NombreProducto': 'Coastal Pet 06402 A PBO18 Adjustable Collar, 5/8-Inch, Plaid Bone', 'PrecioProducto': 5.64}, {'NombreProducto': 'Rose America 40628 BMB Poly Horse Lead Rope 5/8-Inch by 10-Feet, Tan', 'PrecioProducto': nan}, {'NombreProducto': '4ft Red Nylon Pet Leash 5/8 Inch Wide', 'PrecioProducto': nan}]"
530,latex,"[{'NombreProducto': 'Charming Pet Products Tator the Gator Squeaky Latex Dog Toy', 'PrecioProducto': nan}, {'NombreProducto': 'Krislin Latex Toy Pig, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'KRISLIN Mr Spike Latex Toy, Purple', 'PrecioProducto': nan}, {'NombreProducto': 'KRISLIN Latex Little Flying Pig with Goggles Pet Toy', 'PrecioProducto': 6.99}, {'NombreProducto': 'Vo-Toys Latex Tigers Assorted Dog Toy', 'PrecioProducto': nan}]"
531,colorful,"[{'NombreProducto': 'X-LARGE - RED - Soft, Colorful Dog Sweatshirt', 'PrecioProducto': nan}, {'NombreProducto': 'uxcell Round Hamburger Design Pet Squeeze Squeaker Toy, Colorful', 'PrecioProducto': 9.04}, {'NombreProducto': 'Colorfulhouse Christmas Dog Dress Cute Pet Costumes Pet Apparel for Small Dogs (XS)', 'PrecioProducto': nan}, {'NombreProducto': 'Moolecole Pet Dog Cat Sweater Puppy T Shirt Warm Hooded Coat Clothes Apparel with Colorful Pet Bell', 'PrecioProducto': nan}, {'NombreProducto': 'Fashion Shop Colorful Cosy Pet Dog Cotton Tighten Strap Sanitary Physiological Pants Pet Underwear Diapers (Pink Flower, XL (Waist 42-52CM))', 'PrecioProducto': nan}]"
532,betta,"[{'NombreProducto': 'Tetra Betta Floating Mini Pellets, 0.088 oz', 'PrecioProducto': 7.99}, {'NombreProducto': 'Activ Betta Aquarium Sand, 1-Pound, Red River', 'PrecioProducto': 10.3}, {'NombreProducto': 'Marina Driftwood Rock Plants Betta Aquarium Decor, Medium', 'PrecioProducto': 11.99}, {'NombreProducto': 'Moneywort Green/Orange Betta Plant', 'PrecioProducto': 4.49}, {'NombreProducto': '25W Mini Fish Tank Heater, Betta Submersible Small Aquarium Heater Smart Thermostat Warmer Water Temp Controller Anti-Explosion/Energy Saving for 1-5 Gallon Fish Tank-2 Artificial Plants Include', 'PrecioProducto': 13.29}]"
533,manufacturing,"[{'NombreProducto': 'Perfecto Manufacturing APF97009 Marineland Fish Aquarium with 1 Extra High Corner-Flo 150-Gallon Tank, 48-Inch, Black', 'PrecioProducto': nan}, {'NombreProducto': 'Ware Manufacturing Grass Nest-N-Nibble Pet Hut for Small Pets', 'PrecioProducto': nan}, {'NombreProducto': 'Perfecto Manufacturing APF26483 Marineland Fluorescent Perfect-a-Strip Deluxe Light Reflector for Aquarium, 48-Inch, Oak', 'PrecioProducto': nan}, {'NombreProducto': 'Dallas Manufacturing Co. 27-Inch by 36-Inch Gusseted Pet Bed', 'PrecioProducto': 44.01}, {'NombreProducto': 'K&amp;H Pet Products K&amp;H Manufacturing Superior Orthopedic Pet Bed', 'PrecioProducto': 91.35}]"
534,basket,"[{'NombreProducto': 'Snoozer Wicker Dog Basket and Bed, Medium, Olive', 'PrecioProducto': nan}, {'NombreProducto': 'Dogs My Love Plastic Dog Basket Muzzle Beige 7 Sizes', 'PrecioProducto': 11.9}, {'NombreProducto': 'Dolphin Union to Pump EZ Primer Strainer Basket for Use Pumps, 1.5-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'SexyBeastDogCollars 1-Inch Basketweave Braid Leather Dog Collar', 'PrecioProducto': nan}, {'NombreProducto': 'Fluval Media Basket Cover for External Filters', 'PrecioProducto': 12.28}]"
535,refill,"[{'NombreProducto': 'Sweet Feet and Beak Large Shred Master Refill', 'PrecioProducto': 6.99}, {'NombreProducto': 'E&amp;S Pets Cocker Spaniel Pen Easy Glide Gel Pen, Refillable With A Perfect Grip, Great For Everyday Use, Perfect Cocker Spaniel Gifts For Any Occasion', 'PrecioProducto': nan}, {'NombreProducto': 'Green N Pack Refill Bags Value Pack 10 Rolls, 200 Count (8 packs plus a free bone dispenser)', 'PrecioProducto': 59.5}, {'NombreProducto': ""Priscilla's 100% Organic Giraffe Catnip Refillable Pillow Heart Toy for your Pet Kitty Cat"", 'PrecioProducto': nan}, {'NombreProducto': 'Comfort Zone Dog Appeasing Pheromone Refill for Behavior Control 1.62oz (2 Pack)', 'PrecioProducto': 79.97}]"
536,pen,"[{'NombreProducto': 'Hanging Mirror w/ Bell - Stainless Steel by Penn-Plax', 'PrecioProducto': 11.39}, {'NombreProducto': 'Bubble-Wall&Atilde;&sbquo;&Acirc; Bendable Air Diffusers for Aquariums by Penn-Plax', 'PrecioProducto': 8.99}, {'NombreProducto': 'Treatstik Large Meal and Treat Dispensing Dog Toy', 'PrecioProducto': 34.95}, {'NombreProducto': 'Treatstik Small Blue Meal And Treat Dispensing Dog Toy', 'PrecioProducto': nan}, {'NombreProducto': 'Pennplax Spriral Rope Bird Perch, 14-Inch', 'PrecioProducto': 9.99}]"
537,choice,"[{'NombreProducto': 'Natural Choice Toy Breed Adult Chicken, Whole Brown Rice And Oatmeal Formula - 4 Lbs. (1.81 Kg)', 'PrecioProducto': nan}, {'NombreProducto': 'Fashion Outlet Lovely Pet Puppy Dog Cat Soft Berber Fleece Warm Nest Bed Mat Blue/Orange/Coffee/Yellow/Rose Red 5 colors for your choice!', 'PrecioProducto': nan}, {'NombreProducto': ""Professional's Choice Polo Wrap, Tribal Coral"", 'PrecioProducto': 14.94}, {'NombreProducto': 'LuckyPet Personalized Nylon Leash - Embroidered 6-foot Dog Leash - 3/8&quot;, 5/8&quot; or 1&quot; widths - Many Color Choices', 'PrecioProducto': 16.95}, {'NombreProducto': ""Sparky's Choice Waterproof Dog Collar - 7 collars available - Orange 1in x 18in fits 16in to 18in"", 'PrecioProducto': nan}]"
538,per,"[{'NombreProducto': 'Eco Scaper Hygrophila Corymbosa - 12&quot; (30 Cm)', 'PrecioProducto': nan}, {'NombreProducto': 'Millers Forge Original Snap-On Clipper Comb, Size-2, 3/8-Inch Cut', 'PrecioProducto': 10.99}, {'NombreProducto': 'Hands Free Dog Leash with Waist Wearing - Double Handle Reflective Bungee Leash with Adjustable Waist Belt &ndash; Perfect for Running, Jogging or Walking - Ideal for Medium to Large Dogs', 'PrecioProducto': 1.96}, {'NombreProducto': 'Zoo Med The Big Dripper, Gallon', 'PrecioProducto': 11.15}, {'NombreProducto': 'Polly s Pet Products 519-50393 Pollys Pet Products Manu Mineral Bird Perch Size XLarge 12in', 'PrecioProducto': nan}]"
539,12-inch,"[{'NombreProducto': 'Naturally Best Herbal Cat Flea Collar 12-inch', 'PrecioProducto': nan}, {'NombreProducto': 'Scrappy Pets No Choke Premium Leather Dog Harness, Size 1/9-12-Inch, Black', 'PrecioProducto': nan}, {'NombreProducto': ' Zilla 28020 20-Gallon Critter Cage, 24-Inch by 12-Inch by 16-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Paradise Toys Large Stainless Steel Swing, 12-Inch W by 15-Inch L', 'PrecioProducto': 42.28}, {'NombreProducto': 'Casual Canine Polyester Elephant Dog Costume, Small, 12-Inch', 'PrecioProducto': nan}]"
540,stick,"[{'NombreProducto': 'Loving Pets Premium Natural Compressed Rawhide Stick Dog Chew', 'PrecioProducto': 7.99}, {'NombreProducto': 'Merrick Mondo Stix Bully Stick Dog Treat', 'PrecioProducto': nan}, {'NombreProducto': '6&quot; Free Range Bully Sticks Select 50 pieces', 'PrecioProducto': nan}, {'NombreProducto': 'Vitakraft Hamster Honey Glazed Sticks Bag', 'PrecioProducto': nan}, {'NombreProducto': ' The Stick Pet Stick', 'PrecioProducto': 29.46}]"
541,bath,"[{'NombreProducto': 'Oakland Living Frog Bird Bath', 'PrecioProducto': 109.99}, {'NombreProducto': 'UrbanPup Plush &amp; Fluffy Terry Bathrobe (X-Large - Dog Body Length: 16&quot; / 40cm)', 'PrecioProducto': nan}, {'NombreProducto': 'Drymate Dog Bath Mat for Kitchen/Utility Sink with Stress-Free Design, 16-Inch by 28-Inch, Blue', 'PrecioProducto': nan}, {'NombreProducto': 'Collapsible Pet Bowl for Dog - Great for Food/Water Travel Needs; Popware Accessories Expands to Full Size for Large or Small Puppies; Comes with FREE LED Safety Nite Light for Collar, Pet Bath Brush and In-Depth Guidebooks for Cats and Dogs', 'PrecioProducto': nan}, {'NombreProducto': 'Dog Feeding Lick Mat Silicone Bath Distraction Toy Shower Grooming Accessory', 'PrecioProducto': nan}]"
