,PalabraClave,Recomendaciones
579,scott,"[{'NombreProducto': 'Richard Zimmerman, Scott Joplin,Scott Joplin: His Complete Works (Five Record Set),Murray Hill Records"" />', 'PrecioProducto': 74.95}, {'NombreProducto': 'Scott Coner-feels Like Friday!', 'PrecioProducto': 4.0}, {'NombreProducto': 'SCOTT WESLEY BROWN SIGNATURE vinyl record', 'PrecioProducto': 11.99}, {'NombreProducto': 'The Easy Winners and Other Rag Time Music of Scott Joplin Audio Scott Joplin; Itzhak Perlman and Andre Previn', 'PrecioProducto': 3.0}, {'NombreProducto': 'Above the Law - Enforcers (Reinforced Records) [Nookie, Leon Mar, DJ Randall, Goldie, Arcon 2, Tek 9, G Force, Doc Scott, more) [2 disc boxed set]', 'PrecioProducto': nan}]"
580,larry,"[{'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}, {'NombreProducto': 'LARRY NORMAN SOMETHING NEW UNDER THE SON vinyl record', 'PrecioProducto': nan}, {'NombreProducto': 'Larry Norman,Emancipator (Essential #5),JUL11D04-219864"" />', 'PrecioProducto': 75.0}, {'NombreProducto': 'Larry John McNally', 'PrecioProducto': 6.94}, {'NombreProducto': 'Agitator: The Essential Larry Norman', 'PrecioProducto': 103.94}]"
581,singers,"[{'NombreProducto': 'The Roycroft Recordings-The English Singers Recorded 1928', 'PrecioProducto': 14.99}, {'NombreProducto': 'The Singers by Franco Corelli (2001-09-18)', 'PrecioProducto': nan}, {'NombreProducto': 'Kaleidoscope : Lakeside Singers', 'PrecioProducto': 12.99}, {'NombreProducto': 'Les Djinns Singers,60 French Girls Les Petites,ABC-Paramount"" />', 'PrecioProducto': nan}, {'NombreProducto': ""Country and Western Hits, Made Famous By the Nation's Leading Singers and Players"", 'PrecioProducto': 24.95}]"
582,photobook,"[{'NombreProducto': '2011 BIGBANG LIVE CONCERT BIGSHOW PHOTOBOOK', 'PrecioProducto': 73.76}, {'NombreProducto': 'Kpop CD, DBSK TVXQ, Tohoshinki - Humanoids (Catch Me Repackage Album) CD + Photobook + FREE GIFT (Folded Poster + Softbay Mask Pack Sheet)', 'PrecioProducto': nan}, {'NombreProducto': 'T-Ara - Gossip Girls Diamond Edition (CD+DVD+PHOTOBOOK) [Japan LTD CD] TYCT-69011', 'PrecioProducto': 27.53}, {'NombreProducto': 'Who Am I(144p Photobook + Sandoel Ver + poster)', 'PrecioProducto': nan}, {'NombreProducto': 'RE:PACKAGE ALBUM GIRLSGENERATION -THE BOYS-(+DVD+PHOTOBOOK)(ltd.digi-pak)', 'PrecioProducto': 5.59}]"
583,des,"[{'NombreProducto': 'Designed for Praise', 'PrecioProducto': nan}, {'NombreProducto': 'Belief: Strengthen Belief in Your Abilities to Achieve Your Desires Paraliminal  The Ultimate You Library  Audio Paul R. Scheele', 'PrecioProducto': 21.99}, {'NombreProducto': 'Two Of A Kind Best Of Ogie and Regine (Double Disc - Includes Minus Ones) - Philippine Music CD', 'PrecioProducto': nan}, {'NombreProducto': 'desperate', 'PrecioProducto': 46.56}, {'NombreProducto': 'A Love Like Ours (Romantic Interludes, Vol. 5)', 'PrecioProducto': 13.98}]"
584,ensemble,"[{'NombreProducto': 'Folk Masters Ensemble', 'PrecioProducto': 115.74}, {'NombreProducto': ""Musique Des Traditions Orales L' Ensemble Cercamon"", 'PrecioProducto': 19.0}, {'NombreProducto': 'Dumi &amp; the Maraire Marimba Ensemble', 'PrecioProducto': nan}, {'NombreProducto': 'Luchshie Voennye Pesni / Best Military Songs - Alexandrov Song and Dance Ensemble of the Soviet Army', 'PrecioProducto': nan}, {'NombreProducto': 'The New Millennium Jazz Ensemble', 'PrecioProducto': nan}]"
585,tape,"[{'NombreProducto': 'THE OFFICIAL WHITE LABEL(SLIMLINE JEWELCASE MIXTAPE WITH CD AND 2 SIDED ART)', 'PrecioProducto': nan}, {'NombreProducto': 'The Legendary Guitar Amp Tapes', 'PrecioProducto': nan}, {'NombreProducto': ""Ryder Muzik (mixtape) [ Collector's Edition with 6-sided fold-out insert]"", 'PrecioProducto': nan}, {'NombreProducto': 'MUSIC TO SMOKE &amp; DRINK TO PYP RECORDS A SILVA SIR-FA PRODUCTION [MIXTAPE]', 'PrecioProducto': nan}, {'NombreProducto': 'The Montreal Tapes', 'PrecioProducto': nan}]"
586,theatre,"[{'NombreProducto': 'Ron Rhode At the Mighty Wurlitzer Theatre Pipe Organ', 'PrecioProducto': 19.0}, {'NombreProducto': 'Jack Teagarden Live: Texas Trombone (7/27/58, Moore Theatre, Seattle)', 'PrecioProducto': 12.0}, {'NombreProducto': 'Lowdown: Live At The Capitol Theatre, New Jersey, Ny - June 15, 1980', 'PrecioProducto': nan}, {'NombreProducto': 'The Atlanta Fox Theatre Remembers Bob Van Camp At Its Mighty M&ouml;ller Organ', 'PrecioProducto': 22.84}, {'NombreProducto': 'The Firesign Theatre,Firesign Theatre Presents The Tale of The Giant Rat of Sumatra, The,Columbia Records"" />', 'PrecioProducto': nan}]"
587,mahler,"[{'NombreProducto': 'Mahler-Symphony No. 10', 'PrecioProducto': nan}, {'NombreProducto': 'de Meij: Symphony No. 1 &quot;The Lord of the Rings&quot; - Mahler: Symphony No. 5', 'PrecioProducto': 19.99}, {'NombreProducto': 'Mahler: Symphony #1 Kubelik', 'PrecioProducto': 9.67}, {'NombreProducto': 'MAHLER: SYMPHONY NO.4(reissue)', 'PrecioProducto': nan}, {'NombreProducto': 'Gustav Mahler Symphony No 6 in A Minor', 'PrecioProducto': 3.94}]"
588,comes,"[{'NombreProducto': 'Here It Comes Again', 'PrecioProducto': 12.98}, {'NombreProducto': 'Here Comes The Monolith', 'PrecioProducto': 1.98}, {'NombreProducto': 'Memories with the Street Singer / Here Comes Summer', 'PrecioProducto': nan}, {'NombreProducto': 'VARIOUS HERE COMES THE GIRLS vinyl record', 'PrecioProducto': 11.25}, {'NombreProducto': 'JERRY LEE LEWIS - she still comes around/ slipping around SMASH 2186 (45 vinyl record)', 'PrecioProducto': nan}]"
589,goes,"[{'NombreProducto': 'Jazz goes to college (1954) : Dave Brubeck', 'PrecioProducto': nan}, {'NombreProducto': 'anything goes', 'PrecioProducto': 25.0}, {'NombreProducto': 'Anything Goes', 'PrecioProducto': 28.88}, {'NombreProducto': 'Life Goes On', 'PrecioProducto': nan}, {'NombreProducto': 'Joe Quijano,Fiddler on the Roof Goes Latin,MGM"" />', 'PrecioProducto': 32.99}]"
590,thunder,"[{'NombreProducto': 'Thunder in Paradise', 'PrecioProducto': 1.92}, {'NombreProducto': 'Classical Thunder II: Time Life Library of Classical Favorites Audio Various; Berlioz; Verdi; Gershwin and Prokofiev', 'PrecioProducto': 7.93}, {'NombreProducto': 'Thunder Lightning &amp; Rain', 'PrecioProducto': 0.36}, {'NombreProducto': 'Environmental Sounds: Distant Thunder', 'PrecioProducto': 28.5}, {'NombreProducto': 'Thunder &amp; Rain Storms', 'PrecioProducto': 10.98}]"
591,2001,"[{'NombreProducto': 'Disco 2001', 'PrecioProducto': 20.34}, {'NombreProducto': 'Necromance digital urban icons (2001)', 'PrecioProducto': nan}, {'NombreProducto': 'S.E.N.S. - Golden Best Singles Collection 1988-2001 [Japan CD] MHCL-1971', 'PrecioProducto': 23.35}, {'NombreProducto': 'The Singers by Franco Corelli (2001-09-18)', 'PrecioProducto': nan}, {'NombreProducto': 'Evolution-R&ouml;delheim 2000-2001 various', 'PrecioProducto': 6.98}]"
592,moments,"[{'NombreProducto': 'Great Moments With', 'PrecioProducto': 4.98}, {'NombreProducto': 'Second That Emotion: Supernatural Moments in Music', 'PrecioProducto': 13.9}, {'NombreProducto': 'Golden Moments', 'PrecioProducto': nan}, {'NombreProducto': ""Catch a Falling Star: Magic Moments of the 50s &amp; 60s 4 Cd Set! Reader's Digest Music"", 'PrecioProducto': 33.92}, {'NombreProducto': 'Moments To Remember', 'PrecioProducto': 1.98}]"
593,truth,"[{'NombreProducto': 'Titanic Truth 1996 Swedish w/Conny Bloom of Electric Boys', 'PrecioProducto': nan}, {'NombreProducto': 'What Is Truth?', 'PrecioProducto': 9.95}, {'NombreProducto': 'Our Truth Vol. II Analog', 'PrecioProducto': 68.0}, {'NombreProducto': 'Transformations of Truth', 'PrecioProducto': nan}, {'NombreProducto': ""1. Power of Peace - Oleta Adams, Peabo Bryson, Chris De Burgh, Aretha Franklin, Enrique Iglesias, Gerald Levert, 2. Send Me a Lover - Celine Dion 3. Simple Truth (A Child Is Born) - Chris De Burgh 4. Kingdom - Chaka Khan 5. When You Put Your Heart in It - Kenny Rogers 6. All of That Love From Here - Wynonna Judd 7. Torna a Surriento - Jos&eacute; Carreras 8. Lisa - David Sanborn 9. I'm Not Afraid - Michelle Wright 10. Que Sera - Emmanuel 11. Riguarda Noi - Giorgia 12. Keys to Imagination - Yanni 13. Happy Blues - Ella Fitzgerald"", 'PrecioProducto': nan}]"
594,und,"[{'NombreProducto': 'Thunder in Paradise', 'PrecioProducto': 1.92}, {'NombreProducto': 'Klaviertrios von Schumann und Rihm', 'PrecioProducto': 10.0}, {'NombreProducto': '1977: Sounds of the Seventies Time Life Audio', 'PrecioProducto': 18.5}, {'NombreProducto': ""Soul Sounds Of The 90's"", 'PrecioProducto': nan}, {'NombreProducto': 'Vol. 1-Groundhogs', 'PrecioProducto': nan}]"
595,louis,"[{'NombreProducto': 'Louis Aubert', 'PrecioProducto': 18.95}, {'NombreProducto': 'Live in Concert 4 July at the Old Courthouse, St. Louis', 'PrecioProducto': 3.99}, {'NombreProducto': 'Live in St. Louis - July 16, 1982', 'PrecioProducto': 125.99}, {'NombreProducto': 'Louis Armstrong Fleischmanns Yeast Show &amp; Louis Home Recorded Tapes', 'PrecioProducto': 64.99}, {'NombreProducto': 'The Call of the Wildest: Louis Prima', 'PrecioProducto': nan}]"
596,sugar,"[{'NombreProducto': 'Sugar B &amp; I &amp; I Produkt', 'PrecioProducto': 14.95}, {'NombreProducto': 'THE ARCHIES - SUGAR, SUGAR 45 RPM', 'PrecioProducto': 50.4}, {'NombreProducto': 'Sugar daddy [Single-CD]', 'PrecioProducto': nan}, {'NombreProducto': 'Dave &amp; Sugar', 'PrecioProducto': 3.75}, {'NombreProducto': 'New Order, Pixies, Sugar Cubes, They might be Giants..', 'PrecioProducto': 9.96}]"
597,line,"[{'NombreProducto': 'New Line Cinema Lord of the Rings The Two Towers Frodo &amp; Sam by Applause', 'PrecioProducto': nan}, {'NombreProducto': 'sweet caroline 45 rpm single', 'PrecioProducto': nan}, {'NombreProducto': 'Andrea Bocelli - Concerto One Night in Central Park LIMITED EDITION CD Includes 2 BONUS Songs by Andrea Bocelli, David Foster, Tony Bennett, Chris Botti, Celine Dion, Ana Maria (0100) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'THE OFFICIAL WHITE LABEL(SLIMLINE JEWELCASE MIXTAPE WITH CD AND 2 SIDED ART)', 'PrecioProducto': nan}, {'NombreProducto': 'Songlines/Night &amp; Blue by Paolo Fresu Quintet (2010-09-21)', 'PrecioProducto': nan}]"
598,101,"[{'NombreProducto': 'Mendelssohn: Trumpet Overture in C Major, Op. 101 / Humperdinck: Hansel and Gretel', 'PrecioProducto': 12.98}, {'NombreProducto': '101 Strings Fire and Romance of Ernesto Lecuona', 'PrecioProducto': 27.45}, {'NombreProducto': '101 North American Bird Songs', 'PrecioProducto': 4.49}, {'NombreProducto': 'Sumi Jo 101 - Most beloved crossover classical hits of Sumi jo, 6 CDs', 'PrecioProducto': nan}, {'NombreProducto': ""God's Bible Promises for Christian Success CD! ** Over 101 of the Best Bible Verses for Your Spiritual Growth and Total Victory! Achieve Your Purpose, Goals, and Dreams!"", 'PrecioProducto': nan}]"
599,gershwin,"[{'NombreProducto': 'Classical Thunder II: Time Life Library of Classical Favorites Audio Various; Berlioz; Verdi; Gershwin and Prokofiev', 'PrecioProducto': 7.93}, {'NombreProducto': 'He Loves and She Loves: Gershwin Songs &amp; Duets', 'PrecioProducto': 18.89}, {'NombreProducto': 'ANDRE WATTS, George Gershwin,Andre Watts Plays George Gershwin:  Watts By George!  Rhapsody in Blue - Three Preludes - 13 Songs from the Gershwin Songbook,PATHE"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Roger Williams, Willis Page-Conductor Symphony of the Air,Roger Williams Plays Gershwin,Kapp Records,DH010818-2M2612"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Thomas Pandolfi: Into the Night with Gershwin', 'PrecioProducto': 34.44}]"
600,1980,"[{'NombreProducto': 'Weather Report: Live Paris 1980, Vol. 1', 'PrecioProducto': 15.17}, {'NombreProducto': 'A Decade of Rock and Roll 1970 to 1980', 'PrecioProducto': 9.98}, {'NombreProducto': ""[Disque 33 T Vinyle] Richard Clayderman, Les musiques de l'amour, Delphine, Discodis (700045) 1980"", 'PrecioProducto': 60.23}, {'NombreProducto': 'Kim Carnes ~ Romance Dance (Original 1980 Canada Import LP Vinyl Album NEW Factory Sealed in the Original Shrinkwrap Featuring 9 Tracks)', 'PrecioProducto': 12.99}, {'NombreProducto': 'Game 1980', 'PrecioProducto': 19.98}]"
601,end,"[{'NombreProducto': 'Endless Search for Substance', 'PrecioProducto': 149.99}, {'NombreProducto': 'The Legendary', 'PrecioProducto': 12.94}, {'NombreProducto': 'Prendilo tu questo frutto amaro', 'PrecioProducto': 3.62}, {'NombreProducto': 'endless plasmatic childhood overdose LP', 'PrecioProducto': nan}, {'NombreProducto': 'Suburban Legends', 'PrecioProducto': 2.62}]"
602,2007,"[{'NombreProducto': 'The Game : BLACK MONDAY (2007)', 'PrecioProducto': nan}, {'NombreProducto': 'ALIVE 2007-SPECIAL EDITION-(2CD)', 'PrecioProducto': 24.99}, {'NombreProducto': 'Hilary Duff Dignity 14 Songs 2007', 'PrecioProducto': 5.96}, {'NombreProducto': 'Sus G&eacute;neros: 50 A&ntilde;os Despu&eacute;s 1957-2007', 'PrecioProducto': nan}, {'NombreProducto': 'S...Q...S...2007', 'PrecioProducto': nan}]"
603,phil,"[{'NombreProducto': 'Andrew E. Best Of - Philippines Tagalog CD', 'PrecioProducto': nan}, {'NombreProducto': 'Two Of A Kind Best Of Ogie and Regine (Double Disc - Includes Minus Ones) - Philippine Music CD', 'PrecioProducto': nan}, {'NombreProducto': 'Glen Phillips Reveals Secrets of the New Explorers', 'PrecioProducto': nan}, {'NombreProducto': 'WHYY Philadelphia: Fresh Air in Concert', 'PrecioProducto': 5.99}, {'NombreProducto': 'Baranovich - Gingerbread Heart Belgrade Phil Cond By Composer. + Fran Lhotka', 'PrecioProducto': nan}]"
604,century,"[{'NombreProducto': 'Dances of the Court and Villages From the Sixteenth Century', 'PrecioProducto': 23.0}, {'NombreProducto': 'Maurice Andre Plays Four Eighteenth Century Trumpet Concerti: Fasch, M. Haydn, Leopold Mozart, Telemann', 'PrecioProducto': nan}, {'NombreProducto': 'Millennium Collection - 20th Century Masters by A&amp;M (2002-09-24)', 'PrecioProducto': nan}, {'NombreProducto': 'Dynamic House - The Greatest Hits of the Century 50s 60s III &amp; IV', 'PrecioProducto': nan}, {'NombreProducto': '20th Century Hits for a New Millennium 1980-1984', 'PrecioProducto': 2.52}]"
605,kenny,"[{'NombreProducto': ""Kenny Nolan(I Like Dreamin')LP vinyl"", 'PrecioProducto': 6.95}, {'NombreProducto': ""Kenny And Corky: Nuttin' For Christmas / Suzy Snowflake - Big Top - 7&quot; - USA"", 'PrecioProducto': nan}, {'NombreProducto': ""1. Power of Peace - Oleta Adams, Peabo Bryson, Chris De Burgh, Aretha Franklin, Enrique Iglesias, Gerald Levert, 2. Send Me a Lover - Celine Dion 3. Simple Truth (A Child Is Born) - Chris De Burgh 4. Kingdom - Chaka Khan 5. When You Put Your Heart in It - Kenny Rogers 6. All of That Love From Here - Wynonna Judd 7. Torna a Surriento - Jos&eacute; Carreras 8. Lisa - David Sanborn 9. I'm Not Afraid - Michelle Wright 10. Que Sera - Emmanuel 11. Riguarda Noi - Giorgia 12. Keys to Imagination - Yanni 13. Happy Blues - Ella Fitzgerald"", 'PrecioProducto': nan}, {'NombreProducto': 'Burning For Buddy: A Tribute To The Music Of Buddy Rich by Various Artists, Steve Marcus, Kenny Aronoff, Bill Bruford, Bill Cobham, Steve G (1994) Audio CD', 'PrecioProducto': 34.0}, {'NombreProducto': 'KENNY BAKER - portrait of a bluegrass fiddler COUNTY 719 (LP vinyl record)', 'PrecioProducto': nan}]"
606,russian,"[{'NombreProducto': 'Haydn: Prussian String Quartet', 'PrecioProducto': 49.95}, {'NombreProducto': 'Brass Band of the Soviet Army plays Old Russian Waltzes', 'PrecioProducto': 21.01}, {'NombreProducto': 'Russian Lullaby Ger', 'PrecioProducto': nan}, {'NombreProducto': 'Paul Plishka - The Russian Soul', 'PrecioProducto': nan}, {'NombreProducto': 'The Ossipov Balalaika Orchestra, Vol III: Symphonic Works by Russian Composers', 'PrecioProducto': 13.99}]"
607,gon,"[{'NombreProducto': 'Mother Gong', 'PrecioProducto': nan}, {'NombreProducto': 'Real Gone Rockin', 'PrecioProducto': nan}, {'NombreProducto': '1976 year of the dragon LP', 'PrecioProducto': nan}, {'NombreProducto': 'Rhythm Is Gonna Get You=b/w= Dr. Beat=7&quot; 45 Record', 'PrecioProducto': nan}, {'NombreProducto': 'EVERYTHING IS GONNA BE ALRIGHT', 'PrecioProducto': nan}]"
608,obi,"[{'NombreProducto': 'Ode to the Cool Cat, the Autobiography', 'PrecioProducto': nan}, {'NombreProducto': 'Les plus belles chansons de Antonio Carlos Jobim &amp; Vinicius de Moraes', 'PrecioProducto': nan}, {'NombreProducto': 'Bee Gees - Spirits Having Flown - Audio Cd MLPS [Mini Long Play Sleeve] Mini-LP Replica Audio CD OBI', 'PrecioProducto': 16.99}, {'NombreProducto': 'HOT AS SUN [CD MINI LP OBI]', 'PrecioProducto': nan}, {'NombreProducto': 'Pink Floyd EARLY FLIGHTS mini LP Complete 10CD set w/OBI B-Sides, Demos', 'PrecioProducto': 150.0}]"
609,inside,"[{'NombreProducto': 'From the Inside Out, Audio Series By Gregory Dickow', 'PrecioProducto': 9.99}, {'NombreProducto': 'Inside Sauter-Finegan', 'PrecioProducto': nan}, {'NombreProducto': 'Inside Passage: Songs and Stories of Alaska', 'PrecioProducto': 21.97}, {'NombreProducto': 'The Love Buried Deep Inside DSD (China Version)', 'PrecioProducto': nan}, {'NombreProducto': 'Inside is Forever', 'PrecioProducto': 2.99}]"
610,1979,"[{'NombreProducto': 'Block Buster 20 Original Hits-1979', 'PrecioProducto': 3.1}, {'NombreProducto': 'Live In San Diego 1979', 'PrecioProducto': nan}, {'NombreProducto': 'Live In New York / August 18 / 1979', 'PrecioProducto': 20.23}, {'NombreProducto': 'Live! Live at the Ritz 1987 / Live in Dallas 1979 by Last Call', 'PrecioProducto': nan}, {'NombreProducto': 'The Outlaws Nassau Coliseum, NY Feb 19,1979', 'PrecioProducto': 14.0}]"
611,type,"[{'NombreProducto': 'Mayu Watanabe - Hikaru Mono Tachi (Type A) (CD+DVD) [Japan LTD CD] SRCL-8182', 'PrecioProducto': 8.15}, {'NombreProducto': 'FIGHTING HERO TYPE-B(ltd.)(+DVD)(+CARD)', 'PrecioProducto': 5.06}, {'NombreProducto': 'Type-B', 'PrecioProducto': 81.46}, {'NombreProducto': 'HIIZURUTOKORO TYPE-A(+Blu-ray)(ltd.)', 'PrecioProducto': 45.77}, {'NombreProducto': 'AKB48 - So Long (Type A) (CD+DVD) [Japan LTD CD] KIZM-90195', 'PrecioProducto': 9.12}]"
612,look,"[{'NombreProducto': 'Cecil Taylor, William Parker, Tony Oxley,Cecil Taylor: Looking (Berlin Version)-the Feel Trio,FMP,JUL4U-73575"" />', 'PrecioProducto': nan}, {'NombreProducto': ""Jazzercisin' Looking Good"", 'PrecioProducto': nan}, {'NombreProducto': 'Look Out Mama', 'PrecioProducto': 273.58}, {'NombreProducto': ""Positive Mental Attitude Hypnotherapy Cd - Negativity is unhealthy, change your outlook and change your life! Naturally look towards the positives and good in every situation. You'll notice that with your new positivity you will become more solution focused and your life will become more effective and more enjoyable!"", 'PrecioProducto': nan}, {'NombreProducto': 'Looking Down At Cloud Nine', 'PrecioProducto': 10.01}]"
613,wan,"[{'NombreProducto': '3 CD Format By Dave Wang', 'PrecioProducto': nan}, {'NombreProducto': 'Raga Taranga Instrumental Music of Siddha Yoga Ramakrishna Hare / He Bhagawan / Shree Gurudeva Sharanam / Samba Sadashiva / Rama Raghava / Krishna Govinda', 'PrecioProducto': nan}, {'NombreProducto': 'Do You Want To?', 'PrecioProducto': 2.49}, {'NombreProducto': ""A Treasury of Gregorian Chants: Trappist Monks' Choir of Cistercian Abbey/ Monks of the Benedictine Abbey, En Calcat/ Benedictine Monks of the Wanrille De Fontenelle Monastery (4 Lp Set)"", 'PrecioProducto': nan}, {'NombreProducto': 'I Want Those Bright Lights Tonight', 'PrecioProducto': nan}]"
614,park,"[{'NombreProducto': ""Blue Sky Sparklin' Day"", 'PrecioProducto': nan}, {'NombreProducto': 'Sparklepop', 'PrecioProducto': 14.76}, {'NombreProducto': 'Cecil Taylor, William Parker, Tony Oxley,Cecil Taylor: Looking (Berlin Version)-the Feel Trio,FMP,JUL4U-73575"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Andrea Bocelli - Concerto One Night in Central Park LIMITED EDITION CD Includes 2 BONUS Songs by Andrea Bocelli, David Foster, Tony Bennett, Chris Botti, Celine Dion, Ana Maria (0100) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'Prince - I Wish U Heaven - Paisley Park - 921 074-2, Paisley Park - W 7745 CD', 'PrecioProducto': 69.99}]"
