,PalabraClave,Recomendaciones
587,brain,"[{'NombreProducto': 'Mary Meyer Brainy Baby Wild N Wiggly Plush Take Along Toy, Doggy', 'PrecioProducto': nan}, {'NombreProducto': 'Hooey Stick w/string (Gee Haw Whimmy Diddle) - Wood Brain Teaser Puzzle', 'PrecioProducto': 4.75}, {'NombreProducto': 'Shengshou 3x3x3 Mirror Brain Teaser Magic Cube Puzzle Toy Gold', 'PrecioProducto': 4.79}, {'NombreProducto': 'Monkey Pod Games The De-Constructor Challenge: 4 Metal Brain Teasers Set IV', 'PrecioProducto': 9.95}, {'NombreProducto': 'Neutron: Handmade &amp; Organic 3D Brain Teaser Wooden Puzzle for Adults from SiamMandalay with SM Gift Box(Pictured)', 'PrecioProducto': 15.99}]"
588,retro,"[{'NombreProducto': ""Retro 60's Cutouts   (42/Pkg)"", 'PrecioProducto': 7.07}, {'NombreProducto': 'Peace Sign Temporary Tattoos (6 dz) - Retro Party Favors', 'PrecioProducto': 4.98}, {'NombreProducto': 'Batman Retro 8 Inch Series 3 Action Figure Alfred', 'PrecioProducto': 34.06}, {'NombreProducto': 'Retro TV Television with Antenna 1/12 Dollhouse Miniature', 'PrecioProducto': 4.39}, {'NombreProducto': ""Hot Wheels 2013 Retro Entertainment American Graffiti '32 Ford, Yellow"", 'PrecioProducto': 38.75}]"
589,fast,"[{'NombreProducto': '2011 San Diego Comic Con, Comic Con International (SDCC 2011) Exclusive Monster High Ghoulia Yelps with Dead Fast', 'PrecioProducto': 324.99}, {'NombreProducto': 'FastEddy Bearings Front Turnbuckles Race Series', 'PrecioProducto': nan}, {'NombreProducto': 'Jada Toys Fast &amp; Furious 1:24 Diecast  1970 Dodge Charger Off Road', 'PrecioProducto': 12.9}, {'NombreProducto': 'Dromida Kodo 3.7v 380mAh 25c LiPo Batteries 2 x Battery &amp; Propeller Blades Props Main Rotors Black and White - FAST FREE SHIPPING FROM Orlando, Florida USA!', 'PrecioProducto': nan}, {'NombreProducto': '2 Fast 2 Furious Chevy Camaro 1:43 Scale Die-Cast Vehicle', 'PrecioProducto': 5.24}]"
590,main,"[{'NombreProducto': 'Snowbird Main Skis, Blue: .20 to .60', 'PrecioProducto': nan}, {'NombreProducto': 'Dromida Kodo 3.7v 380mAh 25c LiPo Batteries 2 x Battery &amp; Propeller Blades Props Main Rotors Black and White - FAST FREE SHIPPING FROM Orlando, Florida USA!', 'PrecioProducto': nan}, {'NombreProducto': 'Volta Royal Regalia Saddle Bags Two Main Compartments With Bonus Mesh Pockets  Easily Attaches to Frame  Compatible with Nearly Any Bicycle  Pink, Purple, and Baby Blue', 'PrecioProducto': nan}, {'NombreProducto': 'blade eflite Outer Shaft &amp; Main Gear Set: BMCX/2/T, FHX, MH-35 eflh2213', 'PrecioProducto': 9.16}, {'NombreProducto': 'Charmaine King By Byron Lars for Barbie', 'PrecioProducto': 149.95}]"
591,gray,"[{'NombreProducto': ""WalthersProto HO 67' Trinity 6351 4-Bay Covered Hopper - Ready to Run - Green Plains Renewable Energy TILX #639288 (Gray, Green, Yellow Conspicuit"", 'PrecioProducto': nan}, {'NombreProducto': 'Lindner 2102 Coin Box-Gray / red insert', 'PrecioProducto': nan}, {'NombreProducto': 'BRICTEK 19012 Gray Roof Tiles and 19015 Gray Baseplates Building Blocks (Compatible with Legos) with Block Remover &amp; 2 Figurines', 'PrecioProducto': nan}, {'NombreProducto': 'Masters of the Universe Classics Queen Grayskull Figure', 'PrecioProducto': 76.95}, {'NombreProducto': 'Custom &amp; Fancy {.75&rdquo; x 1&quot; Inch} Approx 100 Pieces of Large &ldquo;Table&rdquo; Party Confetti Made of Premium Card Stock w/ Cute Neutral Modern Animal Baby Elephant Shape Cutout Scatter Topper Design [Gray]', 'PrecioProducto': nan}]"
592,tool,"[{'NombreProducto': 'Hobbypower RC Tool Kit Box Set Helicopter Car Esky Align Trex 450', 'PrecioProducto': 29.9}, {'NombreProducto': 'FlavorTools Kids Vibrant Colorful Autumn Leaf Cutter Gift Set (7-Piece)', 'PrecioProducto': nan}, {'NombreProducto': ""GT Super Work Bench Children's Kid's Pretend Play Toy Work Shop Tool Set w/ Tools, Accessories"", 'PrecioProducto': nan}, {'NombreProducto': 'SummitLink Blade 350 QX 1 QX 2 QX 3 Snap on/off Prop Guards 2 Red 2 White Tool Free Quick Mount Quick Release Disconnect', 'PrecioProducto': 14.99}, {'NombreProducto': 'Melody Jane Dolls Houses House Miniature Garden Shed Garage Accessory Work Tools 2 Man Wood Saw', 'PrecioProducto': 3.25}]"
593,legendary,"[{'NombreProducto': ""Yu-Gi-Oh! - Jam Breeding Machine (LCJW-EN124) - Legendary Collection 4: Joey's World - 1st Edition - Common"", 'PrecioProducto': 4.88}, {'NombreProducto': ""Yu-Gi-Oh! - Gilford the Lightning (LCJW-EN041) - Legendary Collection 4: Joey's World - 1st Edition - Common"", 'PrecioProducto': 2.94}, {'NombreProducto': ""Yu-Gi-Oh! - Metal Reflect Slime (LCJW-EN138) - Legendary Collection 4: Joey's World - 1st Edition - Common"", 'PrecioProducto': 1.28}, {'NombreProducto': 'Pokemon - Reshiram (114/113) - Legendary Treasures - Holo', 'PrecioProducto': nan}, {'NombreProducto': 'Yu-Gi-Oh! - Change of HERO - Reflector Ray (LCGX-EN116) - Legendary Collection 2 - 1st Edition - Common', 'PrecioProducto': 0.75}]"
594,pretend,"[{'NombreProducto': 'One Play Pretend Clear Pink Mini Child Size Plastic Purse', 'PrecioProducto': 11.95}, {'NombreProducto': ""GT Super Work Bench Children's Kid's Pretend Play Toy Work Shop Tool Set w/ Tools, Accessories"", 'PrecioProducto': nan}, {'NombreProducto': 'Cabbage Patch Kids 14&quot; Girl, Adventure, African American with Brown Eyes Pretend Play Baby Doll', 'PrecioProducto': nan}, {'NombreProducto': 'Child Music Instruments Drum Rock Band Kit Pretend Music Toys', 'PrecioProducto': nan}, {'NombreProducto': 'Creazy&reg; 1 Set Cutting Fruit Vegetable Pretend Play Children Kid Educational Toy', 'PrecioProducto': nan}]"
595,bike,"[{'NombreProducto': 'Hasbro Star Wars Speeder Biker with Scout Trooper Toys R Us Exclusive 2012 by Hasbro', 'PrecioProducto': 45.09}, {'NombreProducto': ""High Bounce Balance Bike Adjustable from 11''-16''"", 'PrecioProducto': 39.99}, {'NombreProducto': 'BIKESTAR Original Safety Wooden Lightweight Kids First Balance Running Bike with air Tires for Age 2 Year Old Boys and Girls | 10 Inch Edition', 'PrecioProducto': nan}, {'NombreProducto': ""Space Wars General Grievous' Wheel Bike Compatible with Lego"", 'PrecioProducto': nan}, {'NombreProducto': 'Bike Spinner - Panda', 'PrecioProducto': nan}]"
596,years,"[{'NombreProducto': 'StylesILove Super Heroes Costume Zipper Hoodie Jacket (5-6 years, Iron Man)', 'PrecioProducto': nan}, {'NombreProducto': 'BAYJOY (formerly Beiyile) Wiggle Roller Ride on Toy Riding Machine Junior Version for Children 2 to 4 Years Old, in Red Color With Yellowish-Green Seat', 'PrecioProducto': nan}, {'NombreProducto': 'Determination Journal with Prompts - Draw and Write Journal for Ages 3 - 6 years - Preschool and Kindergarten - Fine Motor Skills &amp; Language Learning Activity', 'PrecioProducto': nan}, {'NombreProducto': 'Frank Sinatra &quot;The Recording Years&quot; Timeless Treasures by Barbie', 'PrecioProducto': 68.9}, {'NombreProducto': ""Emotionlin Fancy/cartoon Intelligence Round Pearl Beads Trailer 1-3 Years Old Children's Early Education Educational Baby Toys"", 'PrecioProducto': nan}]"
597,animated,"[{'NombreProducto': 'Transformers SuperPoseable Collection SCF 07 Animated Movie Starscream', 'PrecioProducto': 64.99}, {'NombreProducto': 'Mattel Batman Animated Re-Paint Penguin Action Figure', 'PrecioProducto': 17.95}, {'NombreProducto': '1993 - ERTL / DC Comics - Batman : The Animated Series - Robin - 2 Inch Die Cast Metal Figure - w/ Collector Sticker - #2470 - Out of Production - New - Mint - Rare - Collectible', 'PrecioProducto': 17.91}, {'NombreProducto': 'John Deere Animated Coin Bank Green', 'PrecioProducto': nan}, {'NombreProducto': 'Cuddle Barn &quot;Hunny&quot; Animated Musical Singing Bear Doll With LED Message Fan: Dances And Sings &quot;Sugar, Sugar&quot;', 'PrecioProducto': nan}]"
598,float,"[{'NombreProducto': 'SwimWays Spring Float Pink Wave', 'PrecioProducto': nan}, {'NombreProducto': 'Solstice by Swimline Aqua Pool Float Chair', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Princess Fairytale Float Cinderella', 'PrecioProducto': 11.99}, {'NombreProducto': '3 Pack Inflatable Flamingo Drink Holder, Float your drinks in style', 'PrecioProducto': nan}, {'NombreProducto': 'Baby Spring Float Whale Design - Blue', 'PrecioProducto': 15.06}]"
599,workshop,"[{'NombreProducto': 'Faber Castell Foam Craft Workshop', 'PrecioProducto': 14.98}, {'NombreProducto': 'Q Workshop Zombie Dice Bag Yellow Board Game', 'PrecioProducto': 7.99}, {'NombreProducto': 'Games Workshop Warhammer 40,000 Ultramarines Upgrade Pack', 'PrecioProducto': 23.25}, {'NombreProducto': ""Games Workshop Citadel 'Ard Case"", 'PrecioProducto': nan}, {'NombreProducto': 'Eschenbach 143830 Menas Bright Field Magnifiers Lux 3x Magnifying Workshop Lamp', 'PrecioProducto': 264.8}]"
600,webkinz,"[{'NombreProducto': 'Star Wars Pocketmodel Trading Card Game Exclusive Imperial Star Destroyer Power-Up Pack by Webkinz', 'PrecioProducto': 8.95}, {'NombreProducto': 'Ganz Webkinz Orange Soda Pup Plush', 'PrecioProducto': 15.98}, {'NombreProducto': 'Webkinz Seasonal Plush Stuffed Animal Marshmallow Bunny', 'PrecioProducto': 24.82}, {'NombreProducto': 'Webkinz Lionfish', 'PrecioProducto': 5.44}, {'NombreProducto': 'Webkinz Signature Pot Bellied Pig', 'PrecioProducto': 124.72}]"
601,sweet,"[{'NombreProducto': 'Set of 3 Sweet Muffins', 'PrecioProducto': nan}, {'NombreProducto': 'American Plastic Toys Sweet Petite Trike, Pink', 'PrecioProducto': 19.97}, {'NombreProducto': '7 pcs 3D Sweets # 1 Clear Buttons Set of Shoe Charms', 'PrecioProducto': nan}, {'NombreProducto': 'Llama Sweet Heart Alpaca 7&quot; Prime Plush (Khaki)', 'PrecioProducto': nan}, {'NombreProducto': 'Winfun Sweet Berry Bilingual Laptop', 'PrecioProducto': nan}]"
602,assortment,"[{'NombreProducto': 'Dark Horse Deluxe Snoopy Qee Mystery Box Assortment', 'PrecioProducto': 149.95}, {'NombreProducto': 'Barbie in the Pink Shoes ASSORTMENT - 1 DOLL PER ORDER', 'PrecioProducto': 4.42}, {'NombreProducto': 'DIY 100% GENUINE LEGOS ~TEN (10) POUND Lego Bulk Lot~ Assorted and Random Colors~ Excellent Assortment ~ Clean ~ Perfect to Add to Your Collection ~ HUGE COST SAVINGS ~ QUALITY', 'PrecioProducto': 97.99}, {'NombreProducto': 'Shrek Figurine Assortment: Fiona 3&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Sargent Art 800-Count Regular Crayon Class Pack, Best Buy Assortment, 55-3280', 'PrecioProducto': 4.43}]"
603,alex,"[{'NombreProducto': 'Alexander Doll Goofy : Disney Babies The Peek-a-boos', 'PrecioProducto': 39.99}, {'NombreProducto': 'Paul Lamond Games - Alex Beards Impossible Puzzles - Audience', 'PrecioProducto': nan}, {'NombreProducto': 'Yu-Gi-Oh! - Alexandrite Dragon (PHSW-EN000) - Photon Shockwave - 1st Edition - Super Rare', 'PrecioProducto': 2.82}, {'NombreProducto': 'ALEX Toys Active Play Super Sand Digger', 'PrecioProducto': 53.77}, {'NombreProducto': 'Dshot&reg; AlexMos 32bit ARM Brushless Gimbal Controller &amp; IMU BaseCam BGC3.0', 'PrecioProducto': nan}]"
604,lunch,"[{'NombreProducto': ' Space Odyssey 9&quot; Lunch Plates 8 Pack', 'PrecioProducto': 16.99}, {'NombreProducto': ""Kiki's Delivery,Service Design Microwavable, Dishwasher Safe and Airtight Bento Lunch Box"", 'PrecioProducto': nan}, {'NombreProducto': 'Little Mermaid Sparkle Party Lunch Napkins -16 count', 'PrecioProducto': 7.89}, {'NombreProducto': 'Nickelodeon Winx Club Dual Compartment Lunch Tote Bag', 'PrecioProducto': nan}, {'NombreProducto': 'Ocean Preppy Boy Birthday Luncheon Napkins, 16-Count (Pack of 3)', 'PrecioProducto': nan}]"
605,pad,"[{'NombreProducto': 'Redcat Racing Body Post Pad', 'PrecioProducto': 6.29}, {'NombreProducto': 'Toy Story Paddle Ball', 'PrecioProducto': nan}, {'NombreProducto': 'Mix&rsquo;d Media Inx by Donna Salazar Rubber Stamp Ink Pads, Indigo Color', 'PrecioProducto': 20.88}, {'NombreProducto': 'Anime Girl 91 Playmats Custom Made Playmat Play Mat Game Desk Table Computer Keyboard iPad Tablets Mats Pad', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Princess Sparkle Notepad Birthday Party Favour (1 Piece), Pink, 3&quot; x 2 3/4&quot;.', 'PrecioProducto': 5.85}]"
606,bachmann,"[{'NombreProducto': 'Bachmann Trains Track Cleaning Tank Car-Unlettered-Oxide Red-Ho Scale', 'PrecioProducto': 43.8}, {'NombreProducto': 'Bachmann Industries EMD GP40 DCC Equipped Locomotive Milwaukee Road #2001 HO Scale Train Car', 'PrecioProducto': 97.13}, {'NombreProducto': 'Bachmann Industries CSX #8833 Dark Future EMD SD40-2 Diesel Locomotive', 'PrecioProducto': nan}, {'NombreProducto': ""Bachmann Industries 50' Plug-Door Box Car - New Haven (HO Scale)"", 'PrecioProducto': 26.46}, {'NombreProducto': 'Bachmann Trains E - Z Mate Mark II Magnetic Knuckle Couplers with Metal Coil Spring - Over Shank - Long (12 Coupler pairs per card) - HO Scale', 'PrecioProducto': 24.55}]"
607,face,"[{'NombreProducto': 'Custom Body Art 10ml Face Paint Pearlescent Color Green Pearl', 'PrecioProducto': 5.96}, {'NombreProducto': 'FaceMaker Face-Building Blocks by Miller Goodman', 'PrecioProducto': 75.0}, {'NombreProducto': 'ProFace Grease Makeup - Dark Red (1.2 oz)', 'PrecioProducto': nan}, {'NombreProducto': 'Resin 19&quot; Tree Face Lighted w/Sound Halloween Decoration', 'PrecioProducto': nan}, {'NombreProducto': 'M&amp;M 16&quot; CHARACTER FACE PLUSH PILLOW - GREEN', 'PrecioProducto': 39.98}]"
608,ready,"[{'NombreProducto': ""WalthersProto HO 67' Trinity 6351 4-Bay Covered Hopper - Ready to Run - Green Plains Renewable Energy TILX #639288 (Gray, Green, Yellow Conspicuit"", 'PrecioProducto': nan}, {'NombreProducto': 'VW Golf GTI 1800 Plus (Pirelli), met.-blue-grey , Model Car, Ready-made, Ottomobile 1:18', 'PrecioProducto': nan}, {'NombreProducto': 'TNT Machine 4X4 Electric RC Truck 1:8 Giant Monster Truck Off Road 4WD 4 Wheel Drive Huge Scale Ready To Run RTR (Colors May Vary)', 'PrecioProducto': nan}, {'NombreProducto': 'Chevrolet Corvette, metallic-light blue/white, 1957, Model Car, Ready-made, Lucky The Cast 1:18', 'PrecioProducto': 29.95}, {'NombreProducto': 'AquaCraft Rio 51Z Off-Shore Ready-to-Run (RTR) Gas Boat, Blue', 'PrecioProducto': nan}]"
609,square,"[{'NombreProducto': 'B Dazzle Woodpeckers Scramble Squares 9 Piece Puzzle', 'PrecioProducto': 12.99}, {'NombreProducto': 'Bicycle SpongeBob Squarepants 3D Playing Cards and 3D Viewing Glasses', 'PrecioProducto': 17.5}, {'NombreProducto': '8-Count Elise Scalloped Embossed 10&quot; Square Premium Paper Banquet Plates, Garnet', 'PrecioProducto': nan}, {'NombreProducto': 'Pillow Pets 11&quot; Pee Wees - SpongeBob SquarePants by Pillow Pets', 'PrecioProducto': nan}, {'NombreProducto': 'HelloCube Shengshou SQ1 Magic Cube Square Puzzle Cube Black(+one cube bag)', 'PrecioProducto': nan}]"
610,stand,"[{'NombreProducto': 'Stand-Up Easel', 'PrecioProducto': nan}, {'NombreProducto': 'Standard Club Plastic Chess Set Black &amp; Ivory Pieces - 3.75&quot; King', 'PrecioProducto': nan}, {'NombreProducto': ""Forum Novelties Women's Standard 70's Disco Ladies Necklace, As Shown, Standar"", 'PrecioProducto': 7.98}, {'NombreProducto': 'Standard Vinyl Chess Board - 20&quot; Red', 'PrecioProducto': nan}, {'NombreProducto': 'Stream Machine 810700 Standard Poles Game', 'PrecioProducto': nan}]"
611,spare,"[{'NombreProducto': 'Great Planes Electrifly E-Spinner 2&quot; with Aluminum Backplate, Transparent Black', 'PrecioProducto': 7.78}, {'NombreProducto': ' Prang Products - Prang - Professional Watercolors, 8 Assorted Colors, 8/Set - Sold As 1 Each - Semi-moist transparent watercolor paints contain no wax. - Brilliant pigments mix cleanly, flow easily, and stay true. - Paint never dries out. - White, segment', 'PrecioProducto': 13.75}, {'NombreProducto': 'Souked Walkera Super CP FP RC Helicopter Spare Parts Tail Rotor Blades', 'PrecioProducto': 6.29}, {'NombreProducto': 'Czxin 2pcs Original 3.7v 700mah Rechargeable Li-po Battery Spare Parts for SKY Hawkeye Hm1315s 1315w Rc Quadcopter', 'PrecioProducto': nan}, {'NombreProducto': 'UUMART Body Cover Spare Parts For Yizhan Tarantula X6 JJRC H16 Rc Quadcopter Black', 'PrecioProducto': nan}]"
612,line,"[{'NombreProducto': 'Solstice by Swimline Aqua Pool Float Chair', 'PrecioProducto': nan}, {'NombreProducto': 'Real Toys Continental Airlines Airport Play Set', 'PrecioProducto': nan}, {'NombreProducto': 'Kato USA Model Train Products Amfleet and Viewliner Intercity Express Phase VI Bookcase Set, 3-Unit Set', 'PrecioProducto': 92.99}, {'NombreProducto': 'Lineage II Elf 1/7 PVC Figure Orchid Seed Second Edition 25cm', 'PrecioProducto': nan}, {'NombreProducto': 'OnlineScienceMall 2 Inch Mega Marble ToeBreaker - Jumbo 50mm Glass Marble w Stand (Fiesta)', 'PrecioProducto': 7.95}]"
613,junior,"[{'NombreProducto': 'Lego 4655 Junior octane gas station (japan import)', 'PrecioProducto': nan}, {'NombreProducto': ""Fisher Price See 'N Say junior Surprise Turtle"", 'PrecioProducto': 16.88}, {'NombreProducto': 'BAYJOY (formerly Beiyile) Wiggle Roller Ride on Toy Riding Machine Junior Version for Children 2 to 4 Years Old, in Red Color With Yellowish-Green Seat', 'PrecioProducto': nan}, {'NombreProducto': 'SUPER JUNIOR - MINI POSTCARD PHOTOCARD SET 56pcs', 'PrecioProducto': 11.5}, {'NombreProducto': 'Sound Music and Light Fun Junior Toy Guitar for Kids Great Gift Red (Gui5862E)', 'PrecioProducto': 14.99}]"
614,1/24,"[{'NombreProducto': '1/24 Velour Flocking, Med Green DTM1665', 'PrecioProducto': nan}, {'NombreProducto': 'Dale Earnhardt Sr #3 Monte Carlo Dale &amp; The King Elvis Presley Taking Care of Business 1/24 Scale Diecast Action Racing Collectables Hood, Trunk, Roof Flaps Open Limited Production', 'PrecioProducto': nan}, {'NombreProducto': 'Porsche Boxster 1/24 Blue', 'PrecioProducto': nan}, {'NombreProducto': '2012 Hot Wheels New Models BMW 2002 Orange #21/247', 'PrecioProducto': 27.99}, {'NombreProducto': 'Bewitched (1964-1972) 1969 Chevrolet Camaro Convertible 1/24 Green', 'PrecioProducto': nan}]"
615,dragons,"[{'NombreProducto': 'Pokemon - Manectric (43) - BW - Dragons Exalted', 'PrecioProducto': 1.08}, {'NombreProducto': 'Yu-Gi-Oh! - Rank-Up-Magic Quick Chaos (DRLG-EN042) - Dragons of Legend - 1st Edition - Secret Rare', 'PrecioProducto': 2.79}, {'NombreProducto': 'WizKids Dungeons &amp; Dragons Icons of The Realms Elemental Evil Silver Dragon Premium Figure', 'PrecioProducto': nan}, {'NombreProducto': 'Set Of 7 Aluminum RPG Dice With Case By Norse Foundry-Noble Blue Precision Series-Evenly Balanced, Colored Polyhedral Dice For Dungeons &amp; Dragons, Pathfinder &amp; More-Perfect Gift&nbsp;', 'PrecioProducto': nan}, {'NombreProducto': 'Knights and Dragons Cake Decorations - 12 pack', 'PrecioProducto': 2.66}]"
616,fighter,"[{'NombreProducto': 'Street Fighter Rotocast Figure Sagat', 'PrecioProducto': nan}, {'NombreProducto': '&quot;ABC Products&quot; - Primitive Plane ~ Minature Balsa Wooden 3-D - Aircraft Kit (Nieuport 17 - German Fighter (1917) Biplane Model - Helps Kids Develop Coordination and Problem-Solving Skills).', 'PrecioProducto': nan}, {'NombreProducto': 'Bandai Tamashii Nations Robot Spirits God Gundam &quot;Mobile Fighter G-Gundam&quot; Action Figure', 'PrecioProducto': 85.26}, {'NombreProducto': 'King of Fighters Girls Series Athena Asamiya Mini Figure', 'PrecioProducto': nan}, {'NombreProducto': 'Revell Tie Fighter Model Kit', 'PrecioProducto': nan}]"
617,tower,"[{'NombreProducto': 'Carcasssone: The Tower', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Parks Twlight Zone Tower Of Terror 5x7 Picture Frame - Disney Parks Exclusive &amp; Limited Availability + BONUS Donald Duck Double Sided Stamp Included', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Cars 2 24 Pc Tower Puzzle 2 Assorted. by DDI', 'PrecioProducto': 13.0}, {'NombreProducto': 'Tower Pong- A Portable New Game You Can Take and Play at Your Next Tailgate or Cookout', 'PrecioProducto': nan}, {'NombreProducto': 'Sofia The First Princess 24 Piece Tower Puzzle - One - Varied Design', 'PrecioProducto': 9.0}]"
